Date; Revenue; Cost Of Goods Sold; Gross Profit; Research And Development Expenses; SG&A Expenses; Other Operating Income Or Expenses; Operating Expenses; Operating Income; Total Non-Operating Income/Expense; Pre-Tax Income; Income Taxes; Income After Taxes; Other Income; Income From Continuous Operations; Income From Discontinued Operations; Net Income; EBITDA; EBIT; Basic Shares Outstanding; Shares Outstanding; Basic EPS; EPS - Earnings Per Share
2022-09-30; 560.64; 98.42; 462.22; 25.94; 96.25; 0.0; 152.69; 309.53; -40.33; 269.2; 52.61; 216.59; 0.0; 216.59; 0.0; 216.59; 347.36; 309.53; 80.5; 80.87; 2.69; 2.68
2022-06-30; 551.81; 100.77; 451.04; 23.92; 97.8; 0.0; 150.66; 300.38; -40.35; 260.03; 49.45; 210.59; 0.0; 210.59; 0.0; 210.59; 336.73; 300.38; 80.92; 81.3; 2.6; 2.59
2022-03-31; 559.95; 102.77; 457.17; 28.32; 111.62; 0.0; 168.2; 288.98; -40.03; 248.94; 20.52; 228.42; 0.0; 228.42; 0.0; 228.42; 324.93; 288.98; 81.59; 82.29; 2.8; 2.78
2021-12-31; 549.84; 95.9; 453.94; 30.82; 113.58; 0.0; 173.35; 280.59; -34.82; 245.76; 51.9; 193.87; 0.0; 193.87; 0.0; 193.86; 317.18; 280.59; 82.51; 83.48; 2.35; 2.32
2021-09-30; 517.1; 89.67; 427.43; 28.35; 97.93; 0.0; 147.19; 280.23; -79.58; 200.65; 30.77; 169.88; 0.0; 169.88; 0.0; 169.88; 308.59; 280.23; 82.47; 83.55; 2.06; 2.03
2021-06-30; 498.18; 87.33; 410.85; 27.53; 88.37; 0.0; 153.32; 257.53; -61.84; 195.69; 30.27; 165.42; 0.0; 165.42; 0.0; 165.42; 302.18; 257.53; 82.45; 83.3; 2.01; 1.99
2021-03-31; 478.42; 85.78; 392.64; 24.86; 91.19; 0.0; 138.27; 254.38; -38.35; 216.03; 19.21; 196.82; 0.0; 196.82; 0.0; 196.82; 283.82; 254.38; 82.64; 83.49; 2.38; 2.36
2020-12-31; 443.66; 75.94; 367.73; 27.06; 84.53; 0.0; 133.64; 234.09; -38.92; 195.17; 38.95; 156.22; 0.0; 156.22; 0.0; 156.22; 263.23; 234.09; 83.72; 84.52; 1.88; 1.87
2020-09-30; 425.33; 70.7; 354.63; 24.9; 80.28; 0.0; 127.01; 227.62; -38.58; 189.04; 6.68; 182.36; 0.0; 182.36; 0.0; 182.36; 256.6; 227.62; 83.6; 84.48; 2.18; 2.16
2020-06-30; 409.62; 70.46; 339.16; 22.53; 79.93; 0.0; 123.98; 215.18; -76.01; 139.17; 24.04; 115.12; 0.0; 115.12; 0.0; 115.12; 243.87; 215.18; 83.67; 84.35; 1.38; 1.36
2020-03-31; 416.78; 74.61; 342.17; 26.56; 86.38; 0.0; 134.29; 207.88; -45.03; 162.85; 14.72; 148.12; 0.0; 148.12; 0.0; 148.12; 236.31; 207.88; 84.87; 85.55; 1.75; 1.73
2019-12-31; 406.61; 70.15; 336.45; 27.1; 89.14; 0.0; 137.02; 199.43; -52.9; 146.53; 23.75; 122.78; 0.0; 122.78; 0.0; 122.78; 227.03; 199.43; 84.64; 85.54; 1.45; 1.44
2019-09-30; 394.25; 70.49; 323.76; 24.31; 78.67; 0.0; 122.55; 201.22; -32.47; 168.75; 31.77; 136.98; 0.0; 136.98; 0.0; 136.98; 227.35; 201.22; 84.77; 85.55; 1.62; 1.6
2019-06-30; 385.56; 71.97; 313.58; 23.75; 78.03; 0.0; 121.2; 192.38; -32.63; 159.75; 34.05; 125.69; 0.0; 125.69; 0.0; 125.69; 223.98; 192.38; 84.75; 85.39; 1.48; 1.47
2019-03-31; 371.38; 82.35; 289.04; 23.17; 83.55; 0.0; 126.36; 162.68; -34.38; 128.29; -49.9; 178.19; 0.0; 178.19; 0.0; 178.19; 183.3; 162.68; 84.25; 85.65; 2.11; 2.08
2018-12-31; 361.69; 73.76; 287.93; 20.31; 77.86; 0.0; 118.11; 169.82; 17.47; 187.29; 35.16; 152.13; 0.0; 152.13; 0.0; 152.13; 190.75; 169.82; 87.18; 89.7; 1.85; 1.78
