Cash On Hand; Receivables; Inventory; Pre-Paid Expenses; Other Current Assets; Total Current Assets; Property, Plant, And Equipment; Long-Term Investments; Goodwill And Intangible Assets; Other Long-Term Assets; Total Long-Term Assets; Total Assets; Total Current Liabilities; Long Term Debt; Other Non-Current Liabilities; Total Long Term Liabilities; Total Liabilities; Common Stock Net; Retained Earnings (Accumulated Deficit); Comprehensive Income; Other Share Holders Equity; Share Holder Equity; Total Liabilities And Share Holders Equity
2021-09-30; 62639000000.0; 51506000000.0; 6580000000.0; ; 14111000000.0; 134836000000.0; 39440000000.0; 127877000000.0; ; 48849000000.0; 216166000000.0; 351002000000.0; 125481000000.0; 109106000000.0; 53325000000.0; 162431000000.0; 287912000000.0; 57365000000.0; 5562000000.0; 163000000.0; ; 63090000000.0; 351002000000.0; 
2020-09-30; 90943000000.0; 37445000000.0; 4061000000.0; ; 11264000000.0; 143713000000.0; 36766000000.0; 100887000000.0; ; 42522000000.0; 180175000000.0; 323888000000.0; 105392000000.0; 98667000000.0; 54490000000.0; 153157000000.0; 258549000000.0; 50779000000.0; 14966000000.0; -406000000.0; ; 65339000000.0; 323888000000.0; 
2019-09-30; 100557000000.0; 45804000000.0; 4106000000.0; ; 12352000000.0; 162819000000.0; 37378000000.0; 105341000000.0; ; 32978000000.0; 175697000000.0; 338516000000.0; 105718000000.0; 91807000000.0; 50503000000.0; 142310000000.0; 248028000000.0; 45174000000.0; 45898000000.0; -584000000.0; ; 90488000000.0; 338516000000.0; 
2018-09-30; 66301000000.0; 48995000000.0; 3956000000.0; ; 12087000000.0; 131339000000.0; 41304000000.0; 170799000000.0; ; 22283000000.0; 234386000000.0; 365725000000.0; 115929000000.0; 93735000000.0; 48914000000.0; 142649000000.0; 258578000000.0; 40201000000.0; 70400000000.0; -3454000000.0; ; 107147000000.0; 365725000000.0; 
2017-09-30; 74181000000.0; 35673000000.0; 4855000000.0; ; 13936000000.0; 128645000000.0; 33783000000.0; 194714000000.0; ; 18177000000.0; 246674000000.0; 375319000000.0; 100814000000.0; 97207000000.0; 40415000000.0; 140458000000.0; 241272000000.0; 35867000000.0; 98330000000.0; -150000000.0; ; 134047000000.0; 375319000000.0; 
2016-09-30; 67155000000.0; 29299000000.0; 2132000000.0; ; 8283000000.0; 106869000000.0; 27010000000.0; 170430000000.0; 8620000000.0; 8757000000.0; 214817000000.0; 321686000000.0; 79006000000.0; 75427000000.0; 36074000000.0; 114431000000.0; 193437000000.0; 31251000000.0; 96364000000.0; 634000000.0; ; 128249000000.0; 321686000000.0; 
2015-09-30; 41601000000.0; 30343000000.0; 2349000000.0; ; 15085000000.0; 89378000000.0; 22471000000.0; 164065000000.0; 9009000000.0; 5422000000.0; 200967000000.0; 290345000000.0; 80610000000.0; 53329000000.0; 33427000000.0; 90380000000.0; 170990000000.0; 27416000000.0; 92284000000.0; -345000000.0; ; 119355000000.0; 290345000000.0; 
2014-09-30; 25077000000.0; 27219000000.0; 2111000000.0; ; 9806000000.0; 68531000000.0; 20624000000.0; 130162000000.0; 8758000000.0; 3764000000.0; 163308000000.0; 231839000000.0; 63448000000.0; 28987000000.0; 24826000000.0; 56844000000.0; 120292000000.0; 23313000000.0; 87152000000.0; 1082000000.0; ; 111547000000.0; 231839000000.0; 
2013-09-30; 40546000000.0; 20641000000.0; 1764000000.0; ; 6882000000.0; 73286000000.0; 16597000000.0; 106215000000.0; 5756000000.0; 5146000000.0; 133714000000.0; 207000000000.0; 43658000000.0; 16960000000.0; 20208000000.0; 39793000000.0; 83451000000.0; 19764000000.0; 104256000000.0; -471000000.0; ; 123549000000.0; 207000000000.0; 
2012-09-30; 29129000000.0; 18692000000.0; 791000000.0; ; 6458000000.0; 57653000000.0; 15452000000.0; 92122000000.0; 5359000000.0; 5478000000.0; 118411000000.0; 176064000000.0; 38542000000.0; ; 16664000000.0; 19312000000.0; 57854000000.0; 16422000000.0; 101289000000.0; 499000000.0; ; 118210000000.0; 176064000000.0; 
2011-09-30; 25952000000.0; 11717000000.0; 776000000.0; ; 4529000000.0; 44988000000.0; 7777000000.0; 55618000000.0; 4432000000.0; 3556000000.0; 71383000000.0; 116371000000.0; 27970000000.0; ; 10100000000.0; 11786000000.0; 39756000000.0; 13331000000.0; 62841000000.0; 443000000.0; ; 76615000000.0; 116371000000.0; 
2010-09-30; 25620000000.0; 9924000000.0; 1051000000.0; ; 3447000000.0; 41678000000.0; 4768000000.0; 25391000000.0; 1083000000.0; 2263000000.0; 33505000000.0; 75183000000.0; 20722000000.0; ; 5531000000.0; 6670000000.0; 27392000000.0; 10668000000.0; 37169000000.0; -46000000.0; ; 47791000000.0; 75183000000.0; 
2009-09-30; 23464000000.0; 5057000000.0; 455000000.0; ; 1444000000.0; 31555000000.0; 2954000000.0; 10528000000.0; 453000000.0; 2011000000.0; 15946000000.0; 47501000000.0; 11506000000.0; ; 3502000000.0; 4355000000.0; 15861000000.0; 8210000000.0; 23353000000.0; 77000000.0; ; 31640000000.0; 47501000000.0; 
