Cash On Hand; Receivables; Inventory; Pre-Paid Expenses; Other Current Assets; Total Current Assets; Property, Plant, And Equipment; Long-Term Investments; Goodwill And Intangible Assets; Other Long-Term Assets; Total Long-Term Assets; Total Assets; Total Current Liabilities; Long Term Debt; Other Non-Current Liabilities; Total Long Term Liabilities; Total Liabilities; Common Stock Net; Retained Earnings (Accumulated Deficit); Comprehensive Income; Other Share Holders Equity; Share Holder Equity; Total Liabilities And Share Holders Equity
2021-12-31; 17707000000.0; 1913000000.0; 5757000000.0; 1723000000.0; ; 27100000000.0; 18884000000.0; ; 457000000.0; 9163000000.0; 35031000000.0; 62131000000.0; 19705000000.0; 5245000000.0; 3546000000.0; 11411000000.0; 31116000000.0; 1000000.0; 331000000.0; 54000000.0; ; 31015000000.0; 62131000000.0; 
2020-12-31; 19384000000.0; 1886000000.0; 4101000000.0; 1346000000.0; ; 26717000000.0; 12747000000.0; ; 520000000.0; 7515000000.0; 25431000000.0; 52148000000.0; 14248000000.0; 9607000000.0; 3330000000.0; 14825000000.0; 29073000000.0; 1000000.0; -5399000000.0; 363000000.0; ; 23075000000.0; 52148000000.0; 
2019-12-31; 6268000000.0; 1324000000.0; 3552000000.0; 959000000.0; ; 12103000000.0; 10396000000.0; ; 537000000.0; 7608000000.0; 22206000000.0; 34309000000.0; 10667000000.0; 11634000000.0; 2691000000.0; 16175000000.0; 26842000000.0; 1000000.0; -6083000000.0; -36000000.0; ; 7467000000.0; 34309000000.0; 
2018-12-31; 3879000000.0; 949000000.0; 3113000000.0; 366000000.0; ; 8307000000.0; 11330000000.0; ; 350000000.0; 7241000000.0; 21433000000.0; 29740000000.0; 9993000000.0; 9404000000.0; 3039000000.0; 13990000000.0; 23983000000.0; ; -5318000000.0; -8000000.0; ; 5757000000.0; 29740000000.0; 
2017-12-31; 3523237000.0; 515381000.0; 2263537000.0; 268365000.0; ; 6570520000.0; 10027520000.0; ; 421739000.0; 7062335000.0; 22084850000.0; 28655370000.0; 7674670000.0; 9418390000.0; 4752192000.0; 15746120000.0; 23420780000.0; 169000.0; -4974299000.0; 33348000.0; ; 5234588000.0; 28655370000.0; 
2016-12-31; 3498735000.0; 499142000.0; 2067454000.0000002; 194465000.0; ; 6259796000.0; 5982957000.0; ; 376145000.0; 6404796000.0; 16404279999.999998; 22664080000.0; 5827005000.0; 5879120000.0; 4201036000.0; 11298980000.0; 17125990000.000002; 161000.0; -2997237000.0; -23740000.0; ; 5538086000.0; 22664080000.0; 
2015-12-31; 1219536000.0; 168965000.0; 1277838000.0; 115667000.0; ; 2782006000.0; 3403334000.0; ; 12816000.0; 78380000.0; 5285933000.0; 8067939000.0; 2811035000.0; 2068378000.0000002; 1658717000.0; 4173200000.0; 6984235000.0; 131000.0; -2322323000.0; -3556000.0; ; 1083704000.0; 8067939000.0; 
2014-12-31; 1923660000.0; 226604000.0; 953675000.0; 76134000.0; ; 3180073000.0; 1829267000.0; ; ; 54583000.0; 2650594000.0; 5830667000.0; 2107166000.0000002; 1876981000.0; 642539000.0; 2811791000.0; 4918957000.0; 126000.0; -1433660000.0; -22000.0; ; 911710000.0; 5830667000.0; 
2013-12-31; 848901000.0; 49109000.0; 340355000.0; 27574000.0; ; 1265939000.0; 738494000.0; ; ; 30072000.0; 1150991000.0; 2416930000.0; 675160000.0; 598974000.0; 294496000.0; 1074650000.0; 1749810000.0; 123000.0; -1139620000.0; ; ; 667120000.0; 2416930000.0; 
2012-12-31; 220984000.0; 26842000.0; 268504000.0; 8438000.0; ; 524768000.0; 552229000.0; ; ; 27122000.0; 589422000.0; 1114190000.0; 539108000.0; 411460000.0; 35862000.0; 450382000.0; 989490000.0; 115000.0; -1065606000.0; ; ; 124700000.0; 1114190000.0; 
2011-12-31; 303803000.0; 9539000.0; 50082000.0; 9414000.0; ; 372838000.0; 298414000.0; ; ; 30439000.0; 340610000.0; 713448000.0; 191339000.0; 271165000.0; 23753000.0; 298064000.0; 489403000.0; 104000.0; -669392000.0; -3000.0; ; 224045000.0; 713448000.0; 
2010-12-31; 173155000.0; 6710000.0; 45182000.0; 10839000.0; ; 235886000.0; 114636000.0; ; ; 27597000.0; 150196000.0; 386082000.0; 85565000.0; 72324000.0; 18362000.0; 93469000.0; 179034000.0; 95000.0; -414982000.0; ; ; 207048000.0; 386082000.0; 
2009-12-31; 69627000.0; 3488000.0; 23222000.0; 4222000.0; ; 100559000.0; 23535000.0; ; ; 6330000.0; 29865000.0; 130424000.0; 57489000.0; 800000.0; 3459000.0; 326458000.0; 383947000.0; 7000.0; -260654000.0; ; ; -253523000.0; 130424000.0; 
