Cash On Hand; Receivables; Inventory; Pre-Paid Expenses; Other Current Assets; Total Current Assets; Property, Plant, And Equipment; Long-Term Investments; Goodwill And Intangible Assets; Other Long-Term Assets; Total Long-Term Assets; Total Assets; Total Current Liabilities; Long Term Debt; Other Non-Current Liabilities; Total Long Term Liabilities; Total Liabilities; Common Stock Net; Retained Earnings (Accumulated Deficit); Comprehensive Income; Other Share Holders Equity; Share Holder Equity; Total Liabilities And Share Holders Equity
2021-12-31; 1680000000.0; 1978000000.0; 379000000.0; ; 512000000.0; 4549000000.0; 29258000000.0; 5127000000.0; 7402000000.0; ; 43063000000.0; 47612000000.0; 4972000000.0; 21650000000.0; 4436000000.0; 28539000000.0; 33511000000.0; 1250000000.0; -13237000000.0; -33000000.0; ; 14101000000.0; 47612000000.0; 
2020-12-31; 142000000.0; 999000000.0; 136000000.0; ; 152000000.0; 1429000000.0; 28929000000.0; 5159000000.0; 7444000000.0; ; 42736000000.0; 44165000000.0; 2319000000.0; 21451000000.0; 3889000000.0; 27263000000.0; 29582000000.0; 1248000000.0; -12748000000.0; -96000000.0; ; 14583000000.0; 44165000000.0; 
2019-12-31; 289000000.0; 996000000.0; 125000000.0; ; 170000000.0; 1580000000.0; 29200000000.0; 6235000000.0; 7959000000.0; ; 44460000000.0; 46040000000.0; 3968000000.0; 20148000000.0; 3778000000.0; 25708000000.0; 29676000000.0; 1247000000.0; -11002000000.0; -199000000.0; ; 16364000000.0; 46040000000.0; 
2018-12-31; 168000000.0; 992000000.0; 130000000.0; ; 174000000.0; 1464000000.0; 27504000000.0; 7821000000.0; 7767000000.0; ; 43838000000.0; 45302000000.0; 1811000000.0; 22367000000.0; 5127000000.0; 27494000000.0; 29305000000.0; 1245000000.0; -10002000000.0; -270000000.0; ; 15997000000.0; 45302000000.0; 
2017-12-31; 899000000.0; 976000000.0; 113000000.0; ; 191000000.0; 2179000000.0; 28211000000.0; 6552000000.0; 8791000000.0; 619000000.0; 44173000000.0; 46352000000.0; 2646000000.0; 20434000000.0; 3950000000.0; 27531000000.0; 30177000000.0; 861000000.0; -8434000000.0; -238000000.0; ; 16175000000.0; 46352000000.0; 
2016-12-31; 170000000.0; 938000000.0; 138000000.0; ; 216000000.0; 1462000000.0; 28428000000.0; 6701000000.0; 9663000000.0; ; 45373000000.0; 46835000000.0; 2949000000.0; 22624000000.0; 2978000000.0; 29840000000.0; 32789000000.0; 785000000.0; -9649000000.0; -339000000.0; ; 14046000000.0; 46835000000.0; 
2015-12-31; 100000000.0; 1041000000.0; 127000000.0; ; 259000000.0; 1527000000.0; 29579000000.0; 7336000000.0; 10017000000.0; ; 47493000000.0; 49020000000.0; 2497000000.0; 23812000000.0; 2268000000.0; 30298000000.0; 32795000000.0; 784000000.0; -7960000000.0; -442000000.0; ; 16225000000.0; 49020000000.0; 
2014-12-31; 240000000.0; 1139000000.0; 231000000.0; ; 213000000.0; 1890000000.0; 28081000000.0; 8400000000.0; 11573000000.0; ; 48565000000.0; 50455000000.0; 2567000000.0; 20780000000.0; 2224000000.0; 27716000000.0; 30283000000.0; 782000000.0; -5548000000.0; -341000000.0; ; 20172000000.0; 50455000000.0; 
2013-12-31; 681000000.0; 674000000.0; 194000000.0; ; 107000000.0; 1683000000.0; 18210000000.0; 4360000000.0; 2290000000.0; ; 25459000000.0; 27142000000.0; 1983000000.0; 11353000000.0; 1356000000.0; 16238000000.0; 18221000000.0; 718000000.0; -6248000000.0; -164000000.0; ; 8921000000.0; 27142000000.0; 
2012-12-31; 839000000.0; 688000000.0; 175000000.0; ; 105000000.0; 1924000000.0; 15467000000.0; 3987000000.0; 2353000000.0; 596000000.0; 22403000000.0; 24327000000.0; 1549000000.0; 10735000000.0; 1775000000.0; 15351000000.0; 16900000000.0; 716000000.0; -5695000000.0; -362000000.0; ; 7427000000.0; 24327000000.0; 
2011-12-31; 889000000.0; 637000000.0; 169000000.0; ; 147000000.0; 1894000000.0; 12580000000.0; 1391000000.0; 44000000.0; 593000000.0; 14608000000.0; 16502000000.0; 1675000000.0; 8369000000.0; 1715000000.0; 12241000000.0; 13916000000.0; 626000000.0; -5820000000.0; -389000000.0; ; 2586000000.0; 16502000000.0; 
2010-12-31; 758000000.0; 497000000.0; 225000000.0; ; 153000000.0; 2530000000.0; 11754000000.0; 1240000000.0; ; 620000000.0; 22442000000.0; 24972000000.0; 2574000000.0; 8600000000.0; 1262000000.0; 14264000000.0; 16838000000.0; 620000000.0; -478000000.0; -82000000.0; ; 8134000000.0; 24972000000.0; 
2009-12-31; 1867000000.0; 816000000.0; 222000000.0; ; 888000000.0; 3793000000.0; 18644000000.0; 886000000.0; 1011000000.0; 946000000.0; 21487000000.0; 25280000000.0; 2477000000.0; 8259000000.0; 1869000000.0; 13784000000.0; 16261000000.0; 618000000.0; 903000000.0; -168000000.0; ; 9019000000.0; 25280000000.0; 
