Cash On Hand; Receivables; Inventory; Pre-Paid Expenses; Other Current Assets; Total Current Assets; Property, Plant, And Equipment; Long-Term Investments; Goodwill And Intangible Assets; Other Long-Term Assets; Total Long-Term Assets; Total Assets; Total Current Liabilities; Long Term Debt; Other Non-Current Liabilities; Total Long Term Liabilities; Total Liabilities; Common Stock Net; Retained Earnings (Accumulated Deficit); Comprehensive Income; Other Share Holders Equity; Share Holder Equity; Total Liabilities And Share Holders Equity
2021-12-31; 1568843000.0; 5445998000.0; ; ; ; 7014841000.0; 419883000.0; 22294750000.0; 169652000.0; 1453716000.0; 25071570000.0; 32086410000.0; 20806660000.0; 3267068000.0; 1306414000.0; 4612020000.0; 25418680000.0; 70535000.0; 9015135000.0; -281955000.0; ; 6667730000.0; 32086410000.0; 
2020-12-31; 2372366000.0; 5117028000.0; ; ; ; 7489394000.0; 405930000.0; 18602230000.0; 169652000.0; 1354484000.0; 21117520000.0; 28606910000.0; 18283740000.0; 2725334000.0; 1188594000.0; 3997371000.0; 22281120000.0; 70535000.0; 8348380999.999999; -62172000.0; ; 6325797000.0; 28606910000.0; 
2019-12-31; 1023710000.0; 4554412000.0; ; ; ; 5578122000.0; 422091000.0; 18612460000.0; 169652000.0; 1353742000.0; 21084020000.0; 26662140000.0; 16600070000.0; 2626279000.0; 1281031000.0; 3943732000.0; 20543800000.0; 70535000.0; 7932372000.0; -257298999.99999997; ; 6118342000.0; 26662140000.0; 
2018-12-31; 817602000.0; 4087281000.0; ; ; ; 4904883000.0; 416372000.0; 17867570000.0; 173037000.0; 1000996000.0; 19991090000.0; 24895980000.0; 15583360000.0; 2789519000.0; 1043304000.0000001; 3832823000.0; 19416180000.0; 70535000.0; 7558619000.0; -510470000.0; ; 5479798000.0; 24895980000.0; 
2017-12-31; 950471000.0; 3746324000.0; ; ; ; 4696795000.0; 422960000.0; 17587110000.0; 178945000.0; 906563000.0; 19603120000.0; 24299920000.0; 15207050000.0; 2497270000.0; 1046345000.0; 3641706000.0; 18848750000.0; 47024000.0; 6956882000.0; 68541000.0; ; 5451163000.0; 24299920000.0; 
2016-12-31; 795285000.0; 3930427000.0; ; ; ; 4725712000.0; 349432000.0; 16776840000.0; 144513000.0; 830458000.0; 18639130000.0; 23364840000.0; 14693620000.0; 2488225000.0; 967497000.0; 3590087000.0; 18283710000.0; 47024000.0; 6595987000.0; 55568000.0; ; 5081134000.0; 23364840000.0; 
2015-12-31; 763631000.0; 3585130000.0; ; ; ; 4348761000.0; 348224000.0; 15474630000.0; 153291000.0; 892932000.0; 17382210000.0; 21730970000.0; 14031040000.0; 2184941000.0; 874972000.0; 3066724000.0; 17097759999.999998; 47024000.0; 6178070000.0; -66697999.99999999; ; 4633208000.0; 21730970000.0; 
2014-12-31; 674441000.0; 3525563000.0; ; ; ; 4200004000.0; 332098000.0; 15712190000.0; 150944000.0; 832929000.0; 17516690000.0; 21716690000.0; 13633700000.0; 2455587000.0; 965815000.0; 3458854000.0; 17092560000.000002; 47024000.0; 5732410000.0; 183550000.0; ; 4624134000.0; 21716690000.0; 
2013-12-31; 839738000.0; 3395519000.0; ; ; ; 4235256999.9999995; 339448000.0; 14666960000.0; 110146000.0; 727765000.0; 16316540000.0; 20551800000.0; 13139130000.0; 2032242000.0; 1011027000.0; 3043269000.0; 16182400000.0; 47024000.0; 5265015000.0; 189391000.0; ; 4369394000.0; 20551800000.0; 
2012-12-31; 905670000.0; 3337973000.0; ; ; ; 4243643000.0; 267226999.99999997; 14594670000.0; 87865000.0; 558444000.0; 15912250000.0; 20155900000.0; 12542320000.0; 2114741000.0; 1103113000.0; 3278109000.0; 15820430000.0; 47024000.0; 4817807000.0; 465631000.0; ; 4335466000.0; 20155900000.0; 
2011-12-31; 911742000.0; 2740123000.0; ; ; ; 3651865000.0; 262274999.99999997; 13573290000.0; 87865000.0; 463637000.0; 14752010000.0; 18403870000.0; 11767910000.0; 1743500000.0; 928743000.0; 2675078000.0; 14442990000.0; 47024000.0; 4491162000.0; 354851000.0; ; 3960882000.0; 18403870000.0; 
2010-12-31; 642952000.0; 2496699000.0; ; ; ; 3139651000.0; 254720000.0; 13133780000.0; 90581000.0; 438384000.0; 14388890000.0; 17528550000.0; 11185990000.0; 1743203000.0; 889495000.0; 2632698000.0; 13818690000.0; 47024000.0; 4194684000.0; 276563000.0; ; 3709856000.0; 17528550000.0; 
2009-12-31; 515429999.99999994; 2330838000.0; ; ; ; 2846268000.0; 246605000.0; 13180760000.0; 90581000.0; 382570000.0; 14482330000.0; 17328600000.0; 11208140000.0; 1595274000.0; 923232000.0; 2518506000.0; 13726650000.0; 47024000.0; 3785187000.0; 163207000.0; ; 3601946000.0; 17328600000.0; 
