Date; Cash On Hand; Receivables; Inventory; Pre-Paid Expenses; Other Current Assets; Total Current Assets; Property, Plant, And Equipment; Long-Term Investments; Goodwill And Intangible Assets; Other Long-Term Assets; Total Long-Term Assets; Total Assets; Total Current Liabilities; Long Term Debt; Other Non-Current Liabilities; Total Long Term Liabilities; Total Liabilities; Common Stock Net; Retained Earnings (Accumulated Deficit); Comprehensive Income; Other Share Holders Equity; Share Holder Equity; Total Liabilities And Share Holders Equity
2022-09-30; 121.88; 202.53; 28.57; 0.0; 45.98; 398.96; 130.36; 0.0; 1215.53; 38.64; 1713.53; 2112.48; 509.77; 109.88; 104.72; 406.16; 915.93; 492.47; 633.65; -43.57; 0.0; 1196.55; 2112.48
2022-06-30; 220.96; 192.58; 29.52; 0.0; 63.94; 507.0; 130.42; 0.0; 1181.08; 43.67; 1660.48; 2167.48; 517.74; 219.86; 106.29; 504.17; 1021.91; 492.42; 575.23; -31.15; 0.0; 1145.57; 2167.48
2022-03-31; 258.34; 164.25; 29.06; 0.0; 44.86; 496.51; 132.68; 0.0; 1168.56; 46.16; 1634.63; 2131.14; 480.9; 280.78; 92.09; 542.72; 1023.61; 492.46; 524.16; -13.87; 0.0; 1107.53; 2131.14
2021-12-31; 105.3; 165.73; 28.93; 0.0; 52.42; 352.38; 133.26; 0.0; 1168.4; 34.95; 1628.49; 1980.87; 491.16; 136.25; 98.89; 407.66; 898.82; 491.91; 500.92; -16.41; 0.0; 1082.05; 1980.87
2021-09-30; 117.66; 180.16; 26.98; 0.0; 48.66; 373.45; 131.55; 0.0; 1068.18; 31.16; 1531.36; 1904.81; 477.5; 49.25; 85.77; 325.69; 803.18; 492.05; 524.56; -17.46; 0.0; 1101.63; 1904.81
2021-06-30; 128.53; 168.3; 29.95; 0.0; 49.55; 376.32; 134.91; 0.0; 1074.77; 30.01; 1545.37; 1921.69; 518.74; 69.25; 90.88; 352.26; 871.01; 492.08; 470.65; -10.89; 0.0; 1050.68; 1921.69
2021-03-31; 117.32; 144.85; 32.65; 0.0; 39.23; 334.04; 143.9; 0.0; 1076.04; 28.63; 1542.84; 1876.88; 507.79; 96.25; 96.39; 380.16; 887.95; 492.12; 412.14; -11.15; 0.0; 988.93; 1876.88
2020-12-31; 98.48; 150.05; 30.84; 0.0; 35.4; 314.78; 178.05; 0.0; 1071.95; 30.6; 1531.12; 1845.9; 472.51; 185.81; 94.71; 432.03; 904.54; 491.61; 358.89; -10.9; 0.0; 941.36; 1845.9
2020-09-30; 95.44; 162.48; 30.39; 0.0; 43.53; 331.84; 186.82; 0.0; 1009.6; 25.67; 1474.23; 1806.07; 469.14; 154.38; 93.8; 404.21; 873.35; 327.75; 528.96; -23.15; 0.0; 932.72; 1806.07
2020-06-30; 134.83; 152.58; 34.06; 0.0; 41.63; 363.1; 191.14; 0.0; 993.03; 24.54; 1473.28; 1836.38; 478.17; 242.5; 93.55; 495.38; 973.55; 327.76; 475.59; -29.16; 0.0; 862.83; 1836.38
