Date; Cash On Hand; Receivables; Inventory; Pre-Paid Expenses; Other Current Assets; Total Current Assets; Property, Plant, And Equipment; Long-Term Investments; Goodwill And Intangible Assets; Other Long-Term Assets; Total Long-Term Assets; Total Assets; Total Current Liabilities; Long Term Debt; Other Non-Current Liabilities; Total Long Term Liabilities; Total Liabilities; Common Stock Net; Retained Earnings (Accumulated Deficit); Comprehensive Income; Other Share Holders Equity; Share Holder Equity; Total Liabilities And Share Holders Equity
2022-09-30; 1186.71; 393.12; 155.88; 421.67; 0.0; 2157.38; 14511.65; 0.0; 598.66; 1683.24; 16793.54; 18950.93; 4662.75; 12893.41; 994.99; 13888.39; 18551.15; 0.42; -6583.84; -604.5; 0.0; 399.78; 18950.93
2022-06-30; 1903.24; 598.26; 154.4; 475.86; 0.0; 3131.75; 13641.34; 0.0; 598.66; 1741.45; 15981.45; 19113.2; 5033.46; 12239.36; 938.56; 13177.92; 18211.38; 0.42; -6288.44; -377.29; 0.0; 901.82; 19113.2
2022-03-31; 2136.84; 544.96; 141.96; 390.75; 0.0; 3214.51; 13532.4; 0.0; 598.66; 1909.92; 16040.98; 19255.49; 4176.68; 12563.52; 1007.69; 13571.21; 17747.89; 0.42; -5779.12; -250.81; 0.0; 1507.6; 19255.49
2021-12-31; 1746.65; 1167.47; 118.2; 269.24; 0.0; 3301.57; 13528.81; 0.0; 598.66; 1300.8; 15428.27; 18729.84; 3730.43; 11569.7; 997.05; 12566.75; 16297.19; 0.42; -4796.41; -285.09; 0.0; 2432.65; 18729.84
2021-09-30; 1934.82; 990.38; 108.18; 247.82; 0.0; 3281.2; 13480.12; 0.0; 598.66; 1370.05; 15448.83; 18730.03; 2939.85; 11864.79; 1042.15; 12906.94; 15846.79; 0.37; -3223.68; -264.99; 0.0; 2883.24; 18730.03
2021-06-30; 2750.14; 422.6; 92.04; 200.67; 0.0; 3465.45; 13431.88; 0.0; 598.66; 1030.59; 15061.13; 18526.58; 2180.57; 11924.63; 702.13; 12626.76; 14807.33; 0.37; -2377.8; -232.9; 0.0; 3719.25; 18526.58
2021-03-31; 3508.03; 18.58; 84.69; 168.02; 0.0; 3779.32; 13401.34; 0.0; 598.66; 1194.47; 15194.47; 18973.79; 1810.05; 12181.7; 604.78; 12786.48; 14596.53; 0.37; -1660.01; -291.22; 0.0; 4377.26; 18973.79
2020-12-31; 3300.48; 20.58; 82.38; 154.1; 0.0; 3557.54; 13411.23; 0.0; 598.66; 831.89; 14841.77; 18399.32; 1913.9; 11681.23; 450.07; 12131.31; 14045.21; 0.32; -295.45; -240.12; 0.0; 4354.1; 18399.32
2020-09-30; 2356.21; 78.5; 81.26; 136.53; 0.0; 2652.5; 13453.43; 0.0; 598.66; 697.45; 14749.54; 17402.04; 2334.27; 10465.09; 514.91; 10980.0; 13314.27; 0.3; 557.41; -372.0; 0.0; 4087.77; 17402.04
2020-06-30; 2259.95; 74.21; 82.26; 334.24; 0.0; 2750.67; 13488.51; 0.0; 598.66; 690.22; 14777.39; 17528.06; 2583.86; 10011.87; 595.31; 10607.18; 13191.03; 0.28; 1234.78; -495.89; 0.0; 4337.02; 17528.06
