Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 1984.0; 664.0; 89.0; 753.0; 406.0; 186.0; -348.0; -44.0; 208.0; 2945.0; -871.0; 0.0; -105.0; 0.0; 136.0; 136.0; 0.0; -840.0; -757.0; 0.0; -757.0; -512.0; -512.0; -2052.0; -47.0; -3368.0; -1263.0; 0.0; -2052.0
2022-06-30; 2371.0; 644.0; 535.0; 1179.0; 38.0; -115.0; -90.0; -167.0; -329.0; 3221.0; -894.0; 0.0; 0.0; 0.0; 136.0; 136.0; 0.0; -758.0; 23.0; 121.0; 144.0; -499.0; -499.0; -1788.0; -129.0; -2272.0; 191.0; 0.0; -1788.0
2022-03-31; 2009.0; 637.0; 536.0; 1173.0; -697.0; -126.0; 178.0; 60.0; -598.0; 2584.0; -748.0; 0.0; 0.0; 0.0; -565.0; -565.0; 0.0; -1313.0; -1292.0; -121.0; -1413.0; -275.0; -275.0; -1073.0; 0.0; -2761.0; -1490.0; 0.0; -1073.0
2021-12-31; 763.0; 694.0; 278.0; 972.0; -6.0; -32.0; 544.0; -23.0; 499.0; 2234.0; 2079.0; 0.0; 77.0; 0.0; 0.0; 0.0; 0.0; 2156.0; 0.0; 0.0; 0.0; -237.0; -237.0; -874.0; -22.0; -1133.0; 3257.0; 0.0; -874.0
2021-09-30; 1045.0; 724.0; 319.0; 1043.0; -8.0; 9.0; -45.0; -73.0; -106.0; 1982.0; -906.0; 0.0; -77.0; 0.0; 0.0; 0.0; 0.0; -983.0; 0.0; 0.0; 0.0; -11.0; -11.0; -507.0; 4.0; -514.0; 485.0; 0.0; -507.0
2021-06-30; 380.0; 666.0; 429.0; 1095.0; -263.0; -12.0; 295.0; -93.0; -9.0; 1466.0; -751.0; 0.0; -943.0; 0.0; 0.0; 0.0; 0.0; -1694.0; -221.0; 140.0; -81.0; -1.0; -1.0; -122.0; -150.0; -354.0; -582.0; 0.0; -122.0
2021-03-31; -70.0; 527.0; 341.0; 868.0; -330.0; -90.0; 265.0; -216.0; -421.0; 377.0; -465.0; 0.0; 117.0; 0.0; 0.0; 0.0; 0.0; -348.0; -540.0; -140.0; -680.0; -7.0; -7.0; -91.0; -28.0; -806.0; -777.0; 0.0; -91.0
2020-12-31; 43.0; 416.0; 171.0; 587.0; -62.0; -33.0; -15.0; 16.0; -93.0; 537.0; -326.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -326.0; 0.0; 0.0; 0.0; 1.0; 1.0; -91.0; -11.0; -101.0; 110.0; 0.0; -91.0
2020-09-30; -85.0; 416.0; 89.0; 505.0; -97.0; -21.0; 149.0; -59.0; -28.0; 392.0; -236.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -236.0; 1091.0; 0.0; 1091.0; 4.0; 4.0; -91.0; -18.0; 986.0; 1142.0; 0.0; -91.0
2020-06-30; -449.0; 436.0; 413.0; 849.0; -11.0; 18.0; -29.0; -49.0; -71.0; 329.0; -425.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -425.0; -338.0; 0.0; -338.0; -50.0; -50.0; -91.0; -34.0; -513.0; -609.0; 0.0; -91.0
2020-03-31; 291.0; 452.0; -23.0; 429.0; 479.0; 16.0; -284.0; -106.0; 105.0; 825.0; -681.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -681.0; 350.0; 0.0; 350.0; -122.0; -122.0; -73.0; -146.0; 9.0; 153.0; 0.0; -73.0
2019-12-31; 361.0; 462.0; 184.0; 646.0; -180.0; 35.0; -8.0; -25.0; -179.0; 828.0; -589.0; 0.0; 0.0; 0.0; 56.0; 56.0; 0.0; -533.0; 0.0; 0.0; 0.0; -26.0; -26.0; -73.0; -4.0; -103.0; 192.0; 0.0; -73.0
2019-09-30; 231.0; 459.0; 201.0; 660.0; -64.0; 3.0; 70.0; -6.0; 3.0; 894.0; -894.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -894.0; 0.0; 0.0; 0.0; -197.0; -197.0; 0.0; -8.0; -205.0; -205.0; 0.0; 0.0
2019-06-30; -169.0; 452.0; 459.0; 911.0; 86.0; -22.0; 5.0; -22.0; 47.0; 789.0; -781.0; 0.0; 0.0; 0.0; 456.0; 456.0; 0.0; -325.0; 0.0; 0.0; 0.0; -202.0; -202.0; -54.0; -1.0; -257.0; 207.0; 0.0; -54.0
2019-03-31; 350.0; 448.0; 51.0; 499.0; -69.0; -36.0; -74.0; -66.0; -245.0; 604.0; -807.0; 0.0; 0.0; 0.0; 112.0; 112.0; 0.0; -695.0; 0.0; 0.0; 0.0; -222.0; -222.0; 0.0; -1.0; -223.0; -314.0; 0.0; 0.0
2018-12-31; 323.0; 429.0; 250.0; 679.0; 181.0; 0.0; 16.0; -285.0; -88.0; 914.0; -1015.0; 0.0; 0.0; 0.0; 182.0; 182.0; 0.0; -833.0; 0.0; -23.0; -23.0; -128.0; -128.0; -28.0; 4.0; -175.0; -94.0; 0.0; -28.0
2018-09-30; 411.0; 420.0; -242.0; 178.0; -19.0; -35.0; 87.0; 252.0; 285.0; 874.0; -706.0; 0.0; 0.0; 0.0; -47.0; -47.0; 0.0; -753.0; 0.0; 7.0; 7.0; 7.0; 7.0; 0.0; -8.0; 6.0; 127.0; 0.0; 0.0
2018-06-30; 63.0; 406.0; 271.0; 677.0; -33.0; -29.0; 227.0; -5.0; 159.0; 899.0; -728.0; 0.0; 0.0; 0.0; 109.0; 109.0; 0.0; -619.0; -450.0; -7.0; -457.0; -5.0; -5.0; -27.0; 0.0; -489.0; -209.0; 0.0; -27.0
2018-03-31; 178.0; 378.0; 213.0; 591.0; -181.0; -6.0; -9.0; -19.0; -214.0; 555.0; -865.0; 0.0; 0.0; 0.0; 460.0; 460.0; 0.0; -405.0; 0.0; 0.0; 0.0; -45.0; -45.0; 0.0; 0.0; -45.0; 105.0; 0.0; 0.0
2017-12-31; 665.0; 390.0; -302.0; 88.0; 11.0; -26.0; 52.0; 10.0; 45.0; 798.0; -747.0; 0.0; 0.0; 0.0; 217.0; 217.0; 0.0; -530.0; 0.0; 0.0; 0.0; -1.0; -1.0; -7.0; 0.0; -8.0; 260.0; 0.0; -7.0
2017-09-30; -23.0; 377.0; 167.0; 544.0; -158.0; 2.0; 124.0; -35.0; -67.0; 454.0; -703.0; 0.0; 0.0; 0.0; 218.0; 218.0; 0.0; -485.0; 0.0; 0.0; 0.0; 7.0; 7.0; 0.0; 0.0; 7.0; -24.0; 0.0; 0.0
