Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 106.55; 45.61; -11.47; 34.14; 101.51; 0.0; -2.17; -99.87; -3.86; 136.83; -8.14; -38.72; -202.73; 0.0; 0.0; 0.0; 0.0; -249.59; 0.0; 129.98; 129.98; 3.23; 3.23; -35.71; -1.56; 95.95; -16.82; 7.0; -35.71
2022-06-30; 80.43; 44.72; 21.77; 66.49; -125.38; 0.0; 4.04; 153.25; 56.32; 203.23; -14.72; -31.56; -0.04; 0.0; -5.0; -5.0; 0.0; -51.32; 0.0; -110.04; -110.04; 3.25; 3.25; -35.69; -0.44; -142.92; 8.99; 5.48; -35.69
2022-03-31; 84.71; 44.45; 10.45; 54.89; 13.4; 0.0; -0.39; -69.43; -35.55; 104.05; -6.01; -37.96; 0.0; 0.0; 0.0; 0.0; 0.0; -43.97; 0.0; -15.03; -15.03; 3.02; 3.02; -35.68; -1.71; -49.4; 10.68; 6.28; -35.68
2021-12-31; 95.67; 44.28; 12.52; 56.8; 17.06; 0.0; 0.14; -78.81; -61.66; 90.8; -11.88; -42.75; 0.02; 0.0; 0.0; 0.0; 0.0; -54.6; 0.0; 174.96; 174.96; -191.59; -191.59; -33.66; -1.04; -51.33; -15.13; 6.96; -33.66
2021-09-30; 102.11; 44.17; 12.32; 56.5; 53.4; 0.0; 2.86; -81.01; -52.06; 106.55; -10.49; -35.97; 0.01; 0.0; 0.0; 0.0; 0.0; -46.45; 0.0; -35.03; -35.03; 3.18; 3.18; -34.04; -0.95; -66.84; -6.74; 6.07; -34.04
2021-06-30; 76.86; 43.74; 9.56; 53.3; -98.83; 0.0; 1.44; 161.39; 65.65; 195.81; -8.39; -26.53; -6.19; 0.0; 5.0; 5.0; 0.0; -36.11; 0.0; -100.03; -100.03; -44.24; -44.24; -34.02; -0.54; -178.83; -19.12; 5.79; -34.02
2021-03-31; 71.41; 44.19; 9.57; 53.76; 5.2; 0.0; -1.54; -59.66; -52.84; 72.33; -5.37; -34.75; -2.27; 0.0; -1.2; -1.2; 0.0; -43.6; 0.0; 199.97; 199.97; -271.6; -271.6; -34.26; -0.49; -106.38; -77.65; 5.21; -34.26
2020-12-31; 71.98; 44.07; 9.53; 53.6; 10.08; 0.0; 2.26; -54.61; -46.07; 79.51; -11.18; -34.23; 6.16; 0.0; -12.1; -12.1; 0.0; -51.36; 0.0; -0.03; -0.03; -41.8; -41.8; -32.7; -1.18; -75.71; -47.56; 5.13; -32.7
2020-09-30; 91.22; 43.74; 6.86; 50.6; 77.44; 0.0; -2.24; -97.64; -27.34; 114.48; 1.64; -32.83; 0.0; 0.0; 0.0; 0.0; 0.0; -31.19; 0.0; -0.03; -0.03; -62.97; -62.97; -32.81; -5.5; -101.31; -18.02; 4.62; -32.81
2020-06-30; 61.34; 43.83; 22.33; 66.17; -88.89; 0.0; 2.08; 165.83; 106.57; 234.08; 3.29; -36.69; 0.0; 0.0; -11.11; -11.11; 0.0; -44.51; 0.01; -55.03; -55.03; 9.83; 9.83; -32.94; -7.61; -85.74; 103.83; 5.2; -32.94
2020-03-31; 73.86; 43.73; 12.84; 56.57; -7.36; 0.0; -1.87; -57.06; -68.99; 61.44; -14.94; -23.85; 0.0; -0.33; 11.11; 10.78; 0.0; -28.0; -0.01; 55.0; 54.99; -24.94; -24.94; -32.98; 6.5; 3.57; 37.0; 4.69; -32.98
2019-12-31; 72.1; 42.15; 5.81; 47.96; 29.66; 0.0; -2.13; -56.98; -28.09; 91.96; -17.66; -32.54; -0.09; 0.32; 0.0; 0.32; 0.0; -49.97; 0.0; 0.0; 0.0; -34.87; -34.87; -30.73; -0.55; -66.16; -24.17; 4.14; -30.73
2019-09-30; 89.37; 42.09; 5.22; 47.31; 77.12; 0.0; 1.86; -82.42; -13.63; 123.05; -13.1; -30.9; -30.29; 0.01; -1.15; -1.14; 0.0; -75.42; 0.0; 0.0; 0.0; -11.73; -11.73; -30.77; -2.07; -44.58; 3.05; 2.85; -30.77
