Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 397.4; 121.93; 45.8; 167.73; -569.18; 0.0; 0.0; -1178.32; -1184.21; -619.08; -75.71; -0.64; 1.08; 0.0; -23.98; -23.98; -15.76; -114.99; -5.08; 0.0; -5.08; 9.65; 9.65; 0.0; -42.15; -37.58; -909.97; 24.44; 0.0
2022-06-30; 228.38; 141.9; 57.37; 199.28; -287.56; 0.0; 0.0; -527.27; -78.51; 349.14; -67.75; -6.13; -25.89; 0.0; -19.58; -19.58; -10.43; -129.78; -6.54; 0.0; -6.54; 15.14; 15.14; 0.0; -71.19; -62.59; -8.86; 12.5; 0.0
2022-03-31; -48.96; 123.11; 67.78; 190.89; -152.72; 0.0; 0.0; 972.51; 1056.37; 1198.3; -62.52; 0.0; -13.96; 0.0; -25.91; -25.91; -12.55; -114.95; -12.08; 0.0; -12.08; 10.91; 10.91; 0.0; -73.86; -75.04; 987.23; 49.24; 0.0
2021-12-31; -162.47; 137.06; 114.39; 251.45; 204.89; 0.0; 0.0; 469.73; 666.89; 755.87; -48.82; -0.42; -364.66; 0.0; -135.94; -135.94; 94.63; -455.2; -16.87; 0.0; -16.87; 0.51; 0.51; 0.0; -34.63; -50.99; 254.59; 129.17; 0.0
2021-09-30; 86.87; 131.47; -6.79; 124.68; -546.76; 0.0; 0.0; -614.71; -356.84; -145.29; -45.85; 4.51; -11.97; 0.0; -2.54; -2.54; -5.62; -61.46; 385.05; 0.0; 385.05; 451.65; 451.65; 0.0; -15.86; 820.85; 585.56; 27.32; 0.0
2021-06-30; -210.46; 130.73; 15.55; 146.28; -165.2; 0.0; 0.0; 766.95; 1159.6; 1095.41; -34.3; -11.19; -1.5; 0.0; -26.91; -26.91; 13.5; -60.4; 4.89; 0.0; 4.89; 2.29; 2.29; 0.0; -22.73; -15.55; 1030.18; 12.83; 0.0
2021-03-31; -322.72; 128.69; -20.4; 108.29; 21.86; 0.0; 0.0; 306.19; 289.0; 74.57; -23.76; 0.0; -6.13; 0.0; 54.8; 54.8; -14.8; 10.11; 421.05; 0.0; 421.05; 25.79; 25.79; 0.0; -29.83; 417.02; 471.02; 40.02; 0.0
2020-12-31; -463.83; 137.95; 4.84; 142.79; 84.39; 0.0; 0.0; 276.21; 194.55; -126.48; -26.71; -8.86; -3.8; 0.0; -5.27; -5.27; 45.11; 0.47; -7.88; 0.0; -7.88; 12.55; 12.55; 0.0; -16.23; -11.55; -87.05; 9.92; 0.0
2020-09-30; -542.46; 135.99; 73.84; 209.83; 43.12; 0.0; 0.0; 126.17; -236.56; -566.54; -44.53; 5.59; 0.19; 0.0; 2.07; 2.07; 2.78; -33.89; -6.75; 0.0; -6.75; 6.69; 6.69; 0.0; -100.4; -100.46; -666.87; 56.7; 0.0
2020-06-30; -610.58; 144.07; 26.04; 170.11; 135.17; 0.0; 0.0; -222.73; -578.91; -1022.03; -57.95; -5.39; -4.96; 0.0; -2.37; -2.37; 2.39; -68.27; 1177.62; 0.0; 1177.62; 4.95; 4.95; 0.0; -102.9; 1079.68; 18.65; 38.54; 0.0
