Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 639.0; 532.0; 65.0; 597.0; -13.0; 0.0; 0.0; -116.0; -54.0; 1182.0; -757.0; 0.0; -190.0; 0.0; 0.0; 0.0; 11.0; -936.0; -190.0; 0.0; -190.0; -523.0; -523.0; -267.0; -4.0; -984.0; -745.0; 20.0; -267.0
2022-06-30; 587.0; 535.0; -2.0; 533.0; -181.0; 0.0; 0.0; -41.0; -73.0; 1047.0; -550.0; 0.0; 5.0; 0.0; 0.0; 0.0; 17.0; -528.0; 786.0; 0.0; 786.0; -258.0; -258.0; -269.0; -31.0; 228.0; 747.0; 26.0; -269.0
2022-03-31; 514.0; 510.0; 52.0; 562.0; 93.0; 0.0; 0.0; -12.0; 182.0; 1258.0; -418.0; 0.0; -4.0; 0.0; 0.0; 0.0; -150.0; -572.0; -109.0; 0.0; -109.0; -241.0; -241.0; -275.0; -10.0; -635.0; 52.0; 25.0; -275.0
2021-12-31; 506.0; 539.0; 44.0; 583.0; 84.0; 0.0; 0.0; 1.0; -98.0; 991.0; -774.0; 0.0; -38.0; 0.0; 0.0; 0.0; 24.0; -788.0; 353.0; 0.0; 353.0; -344.0; -344.0; -240.0; 17.0; -214.0; -11.0; 27.0; -240.0
2021-09-30; 539.0; 546.0; -1.0; 545.0; -32.0; 0.0; 0.0; -44.0; 100.0; 1184.0; -464.0; 0.0; 52.0; 0.0; 0.0; 0.0; 14.0; -398.0; -190.0; 0.0; -190.0; -481.0; -481.0; -241.0; 36.0; -876.0; -92.0; 36.0; -241.0
2021-06-30; 351.0; 527.0; 205.0; 732.0; -223.0; 0.0; 0.0; -32.0; -40.0; 1043.0; -396.0; 0.0; -1.0; 0.0; 0.0; 0.0; 23.0; -374.0; -290.0; 0.0; -290.0; -226.0; -226.0; -242.0; -222.0; -980.0; -309.0; 22.0; -242.0
2021-03-31; 421.0; 498.0; 37.0; 535.0; 199.0; 0.0; 0.0; -33.0; 164.0; 1120.0; -270.0; 0.0; 8.0; 0.0; 0.0; 0.0; -72.0; -334.0; -329.0; 0.0; -329.0; -233.0; -233.0; -247.0; -21.0; -830.0; -42.0; 23.0; -247.0
2020-12-31; 438.0; 464.0; 119.0; 583.0; -255.0; 0.0; 0.0; -38.0; -268.0; 753.0; -394.0; 0.0; -3217.0; 0.0; 0.0; 0.0; 5.0; -3606.0; 2905.0; 0.0; 2905.0; 14.0; 14.0; -231.0; -3.0; 2685.0; -165.0; 20.0; -231.0
2020-09-30; 390.0; 445.0; 223.0; 668.0; -109.0; 0.0; 0.0; -29.0; -29.0; 1029.0; -343.0; 0.0; 3.0; 0.0; 0.0; 0.0; 17.0; -323.0; -2409.0; 0.0; -2409.0; 7.0; 7.0; -230.0; -37.0; -2669.0; -1959.0; 51.0; -230.0
2020-06-30; 307.0; 439.0; 72.0; 511.0; 58.0; 0.0; 0.0; 28.0; 38.0; 856.0; -436.0; 0.0; 3.0; 0.0; 0.0; 0.0; 18.0; -415.0; -680.0; 0.0; -680.0; 11.0; 11.0; -230.0; -8.0; -907.0; -465.0; 10.0; -230.0
2020-03-31; 361.0; 426.0; 46.0; 472.0; 127.0; 0.0; 0.0; -72.0; -68.0; 765.0; -459.0; 0.0; 11.0; 0.0; 0.0; 0.0; -55.0; -503.0; -25.0; 0.0; -25.0; -371.0; -371.0; -236.0; -36.0; -668.0; -410.0; 13.0; -236.0
2019-12-31; 447.0; 421.0; 149.0; 570.0; -51.0; 0.0; 0.0; 26.0; 5.0; 1022.0; -286.0; 0.0; 12.0; 0.0; 0.0; 0.0; -6.0; -280.0; -907.0; 1001.0; 94.0; 7.0; 7.0; -218.0; 1.0; -116.0; 627.0; 24.0; -218.0
2019-09-30; 495.0; 429.0; 70.0; 499.0; -21.0; 0.0; 0.0; -107.0; -42.0; 952.0; -483.0; 0.0; -64.0; 0.0; 0.0; 0.0; 16.0; -531.0; 470.0; 0.0; 470.0; 15.0; 15.0; -218.0; -9.0; 258.0; 678.0; 19.0; -218.0
2019-06-30; 382.0; 433.0; 132.0; 565.0; -193.0; 0.0; 0.0; 12.0; 63.0; 1010.0; -578.0; 0.0; -38.0; 0.0; 0.0; 0.0; -149.0; -765.0; 3642.0; -1358.0; 2284.0; -160.0; -160.0; -217.0; -127.0; 1780.0; 2027.0; 16.0; -217.0
2019-03-31; 347.0; 389.0; 100.0; 489.0; 212.0; 0.0; 0.0; -41.0; 54.0; 890.0; -471.0; 0.0; -382.0; 0.0; 0.0; 0.0; 53.0; -800.0; -56.0; 357.0; 301.0; -43.0; -43.0; -223.0; 7.0; 42.0; 132.0; 27.0; -223.0
2018-12-31; 531.0; 394.0; 44.0; 438.0; -59.0; 0.0; 0.0; -24.0; -57.0; 912.0; -454.0; 0.0; -16.0; 0.0; 0.0; 0.0; -193.0; -663.0; 24.0; -70.0; -46.0; -247.0; -247.0; -197.0; -3.0; -493.0; -247.0; 26.0; -197.0
2018-09-30; 498.0; 400.0; 50.0; 450.0; -159.0; 0.0; 0.0; -61.0; -74.0; 874.0; -404.0; 0.0; -69.0; 0.0; 0.0; 0.0; -23.0; -496.0; -51.0; 80.0; 29.0; -188.0; -188.0; -199.0; -10.0; -368.0; 11.0; 22.0; -199.0
