Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 188.0; 409.0; 179.0; 588.0; -14.0; -95.0; 0.0; -54.0; -304.0; 470.0; -149.0; 0.0; -71.0; 0.0; -22.0; -22.0; 18.0; -225.0; 0.0; -155.0; -155.0; 59.0; 59.0; -14.0; -90.0; -199.0; 39.0; 58.0; 0.0
2022-06-30; 260.0; 291.0; 108.0; 399.0; -96.0; -72.0; 0.0; -104.0; -353.0; 307.0; -104.0; 0.0; 0.0; 0.0; 1.0; 1.0; 73.0; -29.0; -1.0; -69.0; -70.0; 6.0; 6.0; -14.0; -264.0; -344.0; -71.0; 55.0; 0.0
2022-03-31; 110.0; 274.0; 240.0; 514.0; -66.0; -108.0; 0.0; -140.0; -682.0; -58.0; -113.0; 0.0; -1466.0; 0.0; -15.0; -15.0; 19.0; -1574.0; 87.0; -27.0; 60.0; 52.0; 52.0; -14.0; -105.0; -6.0; -1639.0; 52.0; 0.0
2021-12-31; 95.0; 487.0; -68.0; 419.0; -148.0; -31.0; 0.0; 11.0; -35.0; 478.0; -262.0; 0.0; -219.0; 0.0; 0.0; 0.0; 20.0; -461.0; 0.0; 0.0; 0.0; 8.0; 8.0; -13.0; -3.0; -8.0; 9.0; 49.0; 0.0
2021-09-30; 419.0; 400.0; -141.0; 259.0; 14.0; -215.0; 0.0; 55.0; -211.0; 465.0; -104.0; 0.0; -1308.0; 0.0; 187.0; 187.0; 19.0; -1207.0; 0.0; 0.0; 0.0; 64.0; 64.0; -14.0; -44.0; 6.0; -739.0; 51.0; 0.0
2021-06-30; 186.0; 308.0; -102.0; 206.0; -28.0; 15.0; 0.0; -72.0; 248.0; 643.0; -103.0; 0.0; 0.0; 0.0; 67.0; 67.0; 36.0; 0.0; 0.0; 0.0; 0.0; 20.0; 20.0; -14.0; -4.0; 2.0; 645.0; 47.0; 0.0
2021-03-31; 341.0; 268.0; 29.0; 297.0; -117.0; -115.0; 0.0; -128.0; -353.0; 284.0; -71.0; 0.0; 95.0; 0.0; 25.0; 25.0; 22.0; 71.0; 0.0; 0.0; 0.0; 18.0; 18.0; -14.0; -99.0; -95.0; 258.0; 47.0; 0.0
2020-12-31; 210.0; 370.0; -127.0; 243.0; 93.0; -64.0; 0.0; -146.0; 219.0; 673.0; -153.0; 0.0; 0.0; 0.0; -16.0; -16.0; 21.0; -147.0; -260.0; 0.0; -260.0; -531.0; -531.0; -14.0; -14.0; -819.0; -287.0; 42.0; 0.0
2020-09-30; -155.0; 471.0; 9.0; 480.0; -123.0; 35.0; 0.0; 241.0; 320.0; 643.0; -47.0; 0.0; 0.0; 0.0; -101.0; -101.0; 21.0; -129.0; 0.0; -250.0; -250.0; 59.0; 59.0; -14.0; -44.0; -249.0; 266.0; 40.0; 0.0
2020-06-30; -148.0; 354.0; 88.0; 442.0; 204.0; 163.0; 0.0; -317.0; -25.0; 269.0; -67.0; 0.0; 12.0; 0.0; -27.0; -27.0; 22.0; -59.0; 1683.0; -2518.0; -835.0; 981.0; 1956.0; 0.0; -15.0; 1105.0; 1316.0; 46.0; 0.0
