Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 218.1; 172.3; 72.2; 244.5; 0.0; 0.0; 0.0; -11.9; -11.9; 450.7; -134.9; 0.0; 0.0; 0.0; 0.0; 0.0; -0.5; -135.4; -2.9; -106.3; -109.2; -11.6; -11.6; -82.2; 0.0; -203.0; 83.1; 8.8; -82.2
2022-06-30; 47.9; 174.2; 309.2; 483.4; 0.0; 0.0; 0.0; 254.8; 254.8; 786.1; -143.1; 0.0; 0.0; 0.0; 0.0; 0.0; -0.2; -143.3; -501.3; 53.0; -448.3; -11.5; -11.5; -82.5; 0.0; -542.3; 83.4; 8.4; -82.5
2022-03-31; 137.3; 175.3; -124.3; 51.0; 0.0; 0.0; 0.0; -307.6; -307.6; -119.3; -230.6; 0.0; 0.0; 0.0; 0.0; 0.0; 4.4; -226.2; 3.9; 164.2; 168.1; -13.2; -13.2; -82.4; 0.0; 72.5; -278.7; 8.5; -82.4
2021-12-31; 82.4; 183.8; 22.1; 205.9; -137.6; -143.9; 285.5; 13.5; 17.5; 305.8; -157.3; 0.0; 0.0; 0.0; 0.0; 0.0; 0.5; -156.8; -1.6; -23.3; -24.9; 0.0; 0.0; -73.9; -23.8; -122.6; 21.1; 7.4; -73.9
2021-09-30; 453.8; 202.0; -137.4; 64.6; 0.0; 0.0; 0.0; 0.8; 0.8; 519.2; -130.6; 0.0; 0.0; 0.0; 0.0; 0.0; -22.4; -153.0; -1003.1; 31.0; -972.1; 0.1; 0.1; -73.7; 0.0; -1045.7; -692.6; 8.2; -73.7
2021-06-30; 390.3; 202.9; 22.4; 225.3; 0.0; 0.0; 0.0; 323.8; 323.8; 939.4; -107.3; 0.0; 0.0; 0.0; 0.0; 0.0; -8.2; -115.5; -1.0; -47.7; -48.7; 0.0; 0.0; -0.2; 0.0; -48.9; 776.2; 8.2; -0.2
2021-03-31; 82.0; 204.1; -98.8; 105.3; 0.0; 0.0; 0.0; -378.2; -378.2; -190.9; -101.4; 0.0; 0.0; 0.0; 0.0; 0.0; 16.8; -84.6; -0.9; 41.4; 40.5; 4.5; 4.5; 0.0; 0.0; 45.0; -237.4; 8.3; 0.0
2020-12-31; -1373.9; 208.9; 1447.4; 1656.3; 160.8; -46.2; -50.1; -144.4; -79.9; 202.5; 35.8; 0.0; 0.0; 0.0; 0.0; 0.0; 1.9; 37.7; -5.4; -192.0; -197.4; 0.1; 0.1; 0.0; -31.8; -229.1; 38.8; 6.2; 0.0
2020-09-30; 346.4; 223.0; -23.3; 199.7; 0.0; 0.0; 0.0; -112.8; -112.8; 433.3; -109.7; 0.0; 0.0; 0.0; 0.0; 0.0; -0.1; -109.8; -912.0; 520.5; -391.5; 0.0; 0.0; 0.0; 0.0; -391.5; -49.5; 6.2; 0.0
2020-06-30; 197.2; 239.6; 177.3; 416.9; 0.0; 0.0; 0.0; 463.9; 463.9; 1078.0; -118.6; 0.0; 0.0; 0.0; 0.0; 0.0; -2.9; -121.5; 501.9; -1348.5; -846.6; 0.0; 0.0; -1.9; 0.0; -848.5; 114.7; 5.9; -1.9
2020-03-31; -115.4; 258.6; 33.8; 292.4; 0.0; 0.0; 0.0; -195.1; -195.1; -18.1; -223.5; 0.0; 0.0; 0.0; 0.0; 0.0; 3.5; -220.0; -501.9; 1020.0; 518.1; 4.0; 4.0; -123.4; 0.0; 398.7; 142.7; 5.9; -123.4
2019-12-31; 166.2; 220.0; 51.4; 271.4; 38.5; -17.7; -53.0; 203.7; 171.5; 609.1; -121.6; 0.0; 0.0; 0.0; 0.0; 0.0; 7.3; -114.3; -1583.2; 1309.5; -273.7; 1.6; 1.6; -123.5; 2.2; -393.4; 113.2; 1.0; -123.5
2019-09-30; -399.3; 215.4; 755.5; 970.9; 0.0; 0.0; 0.0; -111.4; -111.4; 460.2; -145.7; 0.0; 0.0; 0.0; 0.0; 0.0; -5.5; -151.2; 1070.8; -1325.1; -254.3; 0.0; 0.0; -123.5; 0.1; -377.7; -80.0; -11.1; -123.5
2019-06-30; 330.2; 220.6; 51.9; 272.5; 0.0; 0.0; 0.0; 323.8; 323.8; 926.5; -15.0; 0.0; 0.0; 0.0; 0.0; 0.0; 41.8; 26.8; -3.6; -609.6; -613.2; -0.6; -0.6; -88.7; 1.4; -701.1; 255.8; 7.2; -88.7
2019-03-31; 149.1; 216.6; -52.6; 164.0; 0.0; 0.0; 0.0; -411.6; -411.6; -98.5; -195.6; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -194.6; -1067.2; 620.5; -446.7; 0.6; 0.6; -88.7; 0.0; -534.8; -823.5; 11.4; -88.7
2018-12-31; 75.7; 216.0; 183.9; 399.9; -38.4; -10.6; 27.6; 85.7; 64.3; 539.9; -135.7; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1; -135.6; 310.2; -339.8; -29.6; 9.3; 9.3; -88.6; 23.4; -85.5; 307.8; 8.8; -88.6
2018-09-30; 345.6; 217.4; 42.8; 260.2; 0.0; 0.0; 0.0; -112.2; -112.2; 493.6; -136.8; 0.0; 0.0; 0.0; 0.0; 0.0; 0.5; -136.3; -307.8; -2.7; -310.5; 0.4; 0.4; -88.6; 0.0; -398.7; -42.8; 8.7; -88.6
2018-06-30; 430.8; 219.0; 124.8; 343.8; 0.0; 0.0; 0.0; 208.0; 208.0; 982.6; -140.0; 0.0; 0.0; 0.0; 0.0; 0.0; -5.1; -145.1; -1.6; -144.9; -146.5; 0.2; 0.2; -88.5; 0.0; -234.8; 595.0; 10.3; -88.5
2018-03-31; 282.5; 217.8; 129.1; 346.9; 0.0; 0.0; 0.0; -314.2; -314.2; 315.2; -206.7; 0.0; 0.0; 0.0; 0.0; 0.0; -45.4; -252.1; -0.8; -206.7; -207.5; 6.1; 6.1; -88.5; 0.0; -289.9; -220.7; 14.8; -88.5
2017-12-31; 744.7; 214.1; -486.5; -272.4; -7.2; 21.3; 31.0; 203.5; 248.6; 720.9; -130.0; 0.0; 0.0; 0.0; 0.0; 0.0; -10.2; -140.2; -398.6; -584.7; -983.3; 0.4; 0.4; -88.5; -57.2; -1128.6; -552.7; 12.1; -88.5
2017-09-30; 293.1; 214.7; -186.9; 27.8; 0.0; 0.0; 0.0; 6.0; 6.0; 326.9; -101.2; 0.0; 0.0; 0.0; 0.0; 0.0; 5.1; -96.1; -400.0; 711.2; 311.2; 2.5; 2.5; -88.3; 0.0; 225.4; 468.4; 14.6; -88.3
2017-06-30; 335.0; 203.6; 176.7; 380.3; 0.0; 0.0; 0.0; 221.5; 221.5; 936.8; -169.9; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1; -169.8; -700.4; 110.7; -589.7; 0.8; 0.8; -88.3; 3.7; -673.5; 107.9; 16.1; -88.3
2017-03-31; 215.0; 203.6; -77.6; 126.0; 0.0; 0.0; 0.0; -459.3; -459.3; -118.3; -138.0; 0.0; 0.0; 0.0; 0.0; 0.0; 5.9; -132.1; 34.9; 137.1; 172.0; 0.3; 0.3; -88.3; -3.7; 80.3; -165.9; 15.5; -88.3
2016-12-31; 1058.6; 187.4; -990.0; -802.6; 65.6; -23.2; 144.9; 53.4; 240.7; 496.7; -133.8; 0.0; -11961.0; 0.0; -2.8; -2.8; -0.1; -12097.7; 2288.1; 36.4; 2324.5; 11.2; 11.2; -88.3; -49.6; 2197.8; -9420.6; 12.3; -88.3
2016-09-30; 203.8; 94.3; 23.6; 117.9; 0.0; 0.0; 0.0; 26.1; 26.1; 347.8; -56.5; 0.0; 0.0; 0.0; 646.6; 646.6; -718.4; -128.3; 6934.8; -22.5; 6912.3; -5.7; -5.7; -88.1; -37.0; 6781.5; 6991.2; 6.1; -88.1
2016-06-30; 173.9; 89.0; 28.3; 117.3; 0.0; 0.0; 0.0; 79.5; 79.5; 370.7; 91.7; 0.0; 0.0; 0.0; -396.9; -396.9; 450.1; 144.9; -7.1; -24.5; -31.6; 0.7; 0.7; -88.2; -0.8; -119.9; 387.4; 5.4; -88.2
2016-03-31; 163.5; 84.2; -174.3; -90.1; 0.0; 0.0; 0.0; -161.7; -161.7; -88.3; -68.7; 0.0; 0.0; 0.0; -413.7; -413.7; 276.9; -205.5; 20.9; 9.5; 30.4; 2530.6; 2530.6; -88.3; -14.2; 2458.5; 2172.0; 6.1; -88.3
2015-12-31; 69.4; 80.0; 0.4; 80.4; 60.8; 10.9; -111.0; 126.4; 87.1; 236.9; -63.7; 0.0; -8.7; 0.0; -1386.4; -1386.4; 1469.5; 10.7; 0.0; -20.2; -20.2; -46.6; -46.6; -75.3; -61.8; -203.9; 37.3; 5.5; -75.3
2015-09-30; 15.2; 84.0; 194.1; 278.1; 0.0; 0.0; 0.0; -12.4; -12.4; 280.9; -67.2; 0.0; -31.4; 0.0; 701.8; 701.8; -690.5; -87.3; 0.0; -72.1; -72.1; -47.4; -47.4; -75.8; -7.6; -202.9; -20.2; 4.8; -75.8
2015-06-30; 231.3; 82.6; -2.5; 80.1; 0.0; 0.0; 0.0; 89.3; 89.3; 400.7; -61.6; 0.0; -44.8; 0.0; -340.2; -340.2; 381.7; -64.9; -16.6; -110.5; -127.1; -46.3; -46.3; -76.1; 1.5; -248.0; 96.2; 4.9; -76.1
2015-03-31; 82.6; 78.9; -227.7; -148.8; 0.0; 0.0; 0.0; -136.4; -136.4; -202.6; -70.7; 0.0; -6.3; 0.0; -417.9; -417.9; 301.7; -193.2; 16.6; 152.0; 168.6; 24.8; 24.8; -76.2; 6.1; 123.3; -307.0; 3.2; -76.2
2014-12-31; 94.4; 81.4; 25.8; 107.2; 22.3; -16.5; 75.3; -53.2; 27.9; 229.5; -60.9; 0.0; 0.0; 0.0; -287.7; -287.7; 347.1; -1.5; -8.0; -225.0; -233.0; 5.9; 5.9; -68.5; -8.5; -304.1; -97.5; 5.5; -68.5
2014-09-30; -32.6; 76.0; 338.4; 414.4; 0.0; 0.0; 0.0; 100.6; 100.6; 482.4; -67.5; 0.0; 0.0; 0.0; -336.0; -336.0; 359.7; -43.8; 0.6; -136.5; -135.9; 10.8; 10.8; -68.4; 3.4; -190.1; 216.1; 5.9; -68.4
2014-06-30; 293.1; 79.8; 13.6; 93.4; 0.0; 0.0; 0.0; 39.8; 39.8; 426.3; -58.7; 0.0; 0.0; 0.0; -409.5; -409.5; 447.6; -20.6; -15.3; -167.8; -183.1; 7.5; 7.5; -68.5; 1.2; -242.9; 168.4; 3.8; -68.5
2014-03-31; 162.9; 82.8; 15.0; 97.8; 0.0; 0.0; 0.0; -111.0; -111.0; 149.7; -63.6; 0.0; 0.0; 0.0; -354.9; -354.9; 245.0; -173.5; -46.9; 77.9; 31.0; 20.2; 20.2; -68.2; -63.2; -80.2; -104.7; 8.3; -68.2
2013-12-31; 137.6; 84.1; -116.7; -32.6; 70.4; 4.2; 185.1; -226.5; 33.2; 138.2; -29.6; 0.0; -2.0; 0.0; -1082.5; -1082.5; 1147.7; 33.6; 1316.5; -1353.1; -36.6; 13.9; 13.9; -57.7; -54.0; -134.4; 35.4; 0.9; -57.7
2013-09-30; 136.1; 81.6; 144.0; 225.6; 0.0; 0.0; 0.0; 77.3; 77.3; 439.0; -65.9; 0.0; 0.0; 0.0; -1.1; -1.1; 1.3; -65.7; -1264.1; 558.5; -705.6; 11.8; 11.8; -58.9; -28.0; -780.7; -394.7; 3.2; -58.9
2013-06-30; 268.9; 87.6; 19.9; 107.5; 0.0; 0.0; 0.0; 96.2; 96.2; 472.6; -80.2; 0.0; 2.0; 0.0; 6.5; 6.5; 0.7; -71.0; -52.4; -1.1; -53.5; 35.9; 35.9; -59.8; -31.5; -108.9; 290.1; 4.3; -59.8
2013-03-31; 29.9; 87.5; 42.8; 130.3; 0.0; 0.0; 0.0; -41.8; -41.8; 118.4; -64.6; 0.0; 0.0; 0.0; -109.4; -109.4; 0.1; -173.9; 0.0; -5.6; -5.6; 27.2; 27.2; -58.2; 1.4; -35.2; -112.5; 11.1; -58.2
2012-12-31; 59.6; 87.9; 102.7; 190.6; 105.5; 54.1; -69.9; -196.2; -106.5; 143.7; -66.2; 0.0; -0.9; 0.0; 763.1; 763.1; -716.6; -20.6; 0.0; -3.0; -3.0; 6.7; 6.7; -58.2; -31.4; -85.9; 38.3; -1.1; -58.2
2012-09-30; 201.4; 89.7; 29.3; 119.0; 0.0; 0.0; 0.0; 122.2; 122.2; 442.6; -60.3; 0.0; 0.0; 0.0; -260.1; -260.1; 258.6; -61.8; -181.9; -90.4; -272.3; 6.6; 6.6; -60.2; -0.4; -326.3; 69.7; 5.0; -60.2
2012-06-30; 98.7; 77.8; 15.1; 92.9; 0.0; 0.0; 0.0; 155.4; 155.4; 347.0; -47.1; 0.0; -2257.4; 0.0; -328.8; -328.8; 338.8; -2294.5; 1726.4; 4.3; 1730.7; 1.1; 1.1; -59.3; -43.0; 1629.5; -320.3; 5.3; -59.3
2012-03-31; 79.4; 59.0; 18.4; 77.4; 0.0; 0.0; 0.0; -106.4; -106.4; 50.4; -33.0; 0.0; 0.0; 0.0; -240.6; -240.6; 15.4; -258.2; -0.1; -9.3; -9.4; 19.7; 19.7; -59.5; 3.3; -45.9; -242.6; 4.8; -59.5
2011-12-31; 173.6; 61.4; 12.5; 73.9; -29.0; -17.1; -2.6; 65.9; 17.2; 264.7; -106.0; 0.0; 0.0; 0.0; -126.6; -126.6; 165.4; -67.2; -0.1; 0.6; 0.5; -46.9; -46.9; -58.0; -4.4; -108.8; 91.7; 5.3; -58.0
2011-09-30; 197.0; 60.5; 32.8; 93.3; 0.0; 0.0; 0.0; 41.3; 41.3; 331.6; -53.5; 0.0; 0.0; 0.0; -296.0; -296.0; 270.4; -79.1; -0.2; -4.1; -4.3; -268.9; -268.9; -58.8; -99.0; -431.0; -197.0; 5.0; -58.8
