Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 2854.0; 906.0; -340.0; 566.0; 392.0; -140.0; -88.0; 1230.0; 1341.0; 4773.0; -1126.0; 0.0; 0.0; -90.0; 0.0; -90.0; 0.0; -1216.0; -8.0; 0.0; -8.0; -37.0; -37.0; -1312.0; 0.0; -1357.0; 2199.0; 34.0; -1312.0
2022-06-30; 2238.0; 911.0; -807.0; 104.0; -522.0; -157.0; 259.0; 647.0; -309.0; 2048.0; -1314.0; 0.0; 0.0; -143.0; 0.0; -143.0; -30.0; -1487.0; -9.0; 0.0; -9.0; -2.0; -2.0; -1486.0; 0.0; -1497.0; -936.0; 30.0; -1486.0
2022-03-31; 390.0; 847.0; 2129.0; 2976.0; -878.0; -14.0; 130.0; -2395.0; -2544.0; 828.0; -888.0; 0.0; 0.0; -68.0; 0.0; -68.0; 0.0; -956.0; -10.0; 0.0; -10.0; -39.0; -39.0; -1023.0; 0.0; -1072.0; -1200.0; 35.0; -1023.0
2021-12-31; 1985.0; 910.0; 162.0; 1072.0; -182.0; -108.0; 341.0; 33.0; 110.0; 3166.0; -937.0; 0.0; 0.0; 100.0; 0.0; 100.0; 0.0; -837.0; -10.0; 0.0; -10.0; 2.0; 2.0; -1406.0; 0.0; -1414.0; 916.0; 35.0; -1406.0
2021-09-30; 1095.0; 927.0; 228.0; 1155.0; -145.0; -6.0; -68.0; -48.0; -61.0; 2196.0; -888.0; 0.0; 0.0; -45.0; 0.0; -45.0; 0.0; -933.0; -9.0; 0.0; -9.0; -21.0; -21.0; -820.0; 0.0; -850.0; 413.0; 51.0; -820.0
2021-06-30; 907.0; 914.0; 186.0; 1100.0; -186.0; 37.0; 11.0; -141.0; -442.0; 1559.0; -882.0; 0.0; 0.0; 54.0; 0.0; 54.0; 0.0; -828.0; -9.0; 0.0; -9.0; 7.0; 7.0; -239.0; 0.0; -241.0; 492.0; 31.0; -239.0
2021-03-31; 677.0; 900.0; 398.0; 1298.0; -308.0; 64.0; 172.0; -283.0; -112.0; 1870.0; -912.0; 0.0; 0.0; 91.0; 0.0; 91.0; 0.0; -821.0; -759.0; 0.0; -759.0; -10.0; -10.0; -219.0; 0.0; -988.0; 59.0; 35.0; -219.0
2020-12-31; 337.0; 870.0; 237.0; 1107.0; -464.0; 31.0; 427.0; -258.0; -325.0; 1121.0; -838.0; 0.0; 0.0; 201.0; 0.0; 201.0; 0.0; -637.0; -6.0; 0.0; -6.0; 7.0; 7.0; -220.0; 0.0; -219.0; 263.0; 33.0; -220.0
2020-09-30; -42.0; 823.0; 444.0; 1267.0; -260.0; 7.0; -37.0; 207.0; -10.0; 1214.0; -341.0; 0.0; 0.0; 6.0; 0.0; 6.0; 0.0; -335.0; -5.0; 0.0; -5.0; -10.0; -10.0; -217.0; 0.0; -232.0; 649.0; 33.0; -217.0
2020-06-30; -910.0; 707.0; 854.0; 1561.0; 469.0; -18.0; -1619.0; 611.0; -563.0; 88.0; -431.0; 0.0; 0.0; -414.0; 0.0; -414.0; 0.0; -845.0; 479.0; 0.0; 479.0; 8.0; 8.0; -217.0; -3.0; 267.0; -490.0; 40.0; -217.0
2020-03-31; 10.0; 1000.0; 511.0; 1511.0; 722.0; 103.0; 434.0; -140.0; 1064.0; 2585.0; -1663.0; 0.0; 0.0; 132.0; 0.0; 132.0; 0.0; -1531.0; -3.0; 0.0; -3.0; -5.0; -5.0; -167.0; 0.0; -175.0; 879.0; 40.0; -167.0
2019-12-31; 636.61; 959.5; 427.9; 1387.41; -86.14; 34.4; 34.75; -148.8; -213.84; 1807.02; -1263.18; 0.0; 0.0; 76.32; 0.0; 76.32; -10.0; -1196.85; -3.36; 0.0; -3.36; 5.68; 5.68; -167.15; 0.02; -164.81; 444.53; 42.68; -167.15
2019-09-30; 615.12; 953.6; 391.4; 1345.0; 63.89; 66.86; 7.4; -73.89; 99.03; 2061.66; -1473.09; 0.0; 0.0; 16.62; 0.0; 16.62; 0.0; -1456.47; -3.23; 0.0; -3.23; -12.97; -12.97; -166.17; -0.09; -182.47; 422.62; 54.67; -166.17
2019-06-30; 847.84; 957.3; 194.62; 1151.92; 239.25; 7.72; -67.23; 568.09; 686.12; 2686.54; -1560.35; 0.0; 0.0; -72.33; 0.0; -72.33; 0.0; -1632.67; -903.21; 0.0; -903.21; 6.14; 6.14; -127.14; -4.92; -1029.13; 24.68; 38.57; -127.14
2019-03-31; 635.43; 879.6; 266.07; 1145.67; -309.0; -18.98; 194.08; -155.41; -174.3; 1607.77; -1985.39; 0.0; 0.0; 94.38; 0.0; 94.38; 0.0; -1891.01; -3.19; 0.0; -3.19; -5.84; -5.84; -127.55; 0.0; -136.58; -419.82; 39.09; -127.55
2018-12-31; 892.77; 919.96; 154.12; 1074.09; 185.35; -108.59; -98.18; 207.57; 130.58; 2085.23; -1086.3; 0.0; 0.0; -205.6; 0.0; -205.6; 0.0; -1291.89; -353.17; 0.0; -353.17; 3.56; 3.56; -126.97; 0.0; -476.57; 281.5; 39.05; -126.97
2018-09-30; 1190.95; 918.18; 272.6; 1190.78; -243.78; -94.6; 81.55; 122.32; -193.94; 2189.6; -1645.87; 0.0; 0.0; -122.79; 0.0; -122.79; -19.99; -1788.65; -1.7; 0.0; -1.7; -25.58; -25.58; -107.47; 0.03; -134.72; 265.92; 49.0; -107.47
2018-06-30; 696.73; 848.67; 388.19; 1236.87; -200.1; -85.42; 402.32; -123.36; -5.97; 1941.62; -1678.49; 0.0; 0.0; 45.3; 0.0; 45.3; 0.0; -1633.19; -1.68; 0.0; -1.68; -5.55; -5.55; -106.58; -0.03; -113.85; 192.12; 31.8; -106.58
2018-03-31; 638.59; 748.59; 326.25; 1074.84; -109.65; -106.8; 53.65; -19.93; -160.78; 1552.17; -1438.38; 0.0; 0.0; -18.05; 0.0; -18.05; 0.0; -1456.43; -1.67; 0.0; -1.67; -15.32; -15.32; -97.03; 0.06; -113.96; -18.13; 35.49; -97.03
2017-12-31; 2430.47; 881.75; -1279.2; -397.45; -366.69; -156.87; 211.3; -384.95; -711.18; 1327.55; -1021.52; 0.0; 0.0; -210.4; 0.0; -210.4; 0.0; -1231.92; -1.66; 0.0; -1.66; -3.37; -3.37; -97.27; 0.04; -102.26; -11.91; 32.31; -97.27
2017-09-30; 100.54; 846.22; 200.8; 1047.02; -129.23; -11.54; 36.19; -66.44; -181.87; 961.36; -1077.72; 0.0; 0.0; 41.33; 0.0; 41.33; 0.0; -1036.39; -601.65; 0.0; -601.65; -27.13; -27.13; -96.28; -0.1; -725.15; -803.3; 43.48; -96.28
2017-06-30; 23.05; 865.38; 134.92; 1000.3; 75.1; -30.86; 56.28; -47.84; 52.16; 1078.38; -898.48; 0.0; 0.0; 15.81; 0.0; 15.81; 0.0; -882.67; -1.63; 0.0; -1.63; 4.2; 4.2; -96.28; 0.0; -93.71; 102.88; 27.6; -96.28
2017-03-31; 28.52; 816.04; 180.56; 996.6; 28.69; 24.74; 20.43; -159.25; -124.02; 898.05; -899.75; 0.0; 0.0; 63.32; 0.0; 63.32; 0.0; -836.43; -1.62; 0.0; -1.62; -16.27; -16.27; -96.71; 0.0; -114.6; -53.33; 30.46; -96.71
2016-12-31; -142.35; 862.52; 229.73; 1092.25; -220.94; 33.13; 127.17; -55.79; -137.64; 804.75; -79.36; 0.0; 54.53; 35.49; 0.0; 35.49; 0.0; 10.67; -165.44; 0.0; -165.44; -17.47; -17.47; -96.12; 8.14; -270.89; 551.17; 31.02; -96.12
2016-09-30; -190.0; 899.51; -18.71; 880.8; 10.71; 41.75; 2.15; -9.01; 66.27; 759.58; -448.62; 0.0; 0.0; 66.14; 0.0; 66.14; 0.0; -382.48; -1.6; 0.0; -1.6; -23.23; -23.23; -92.69; 9.43; -108.08; 269.0; 37.6; -92.69
2016-06-30; -292.56; 862.49; -30.14; 832.35; -154.97; 38.23; 86.27; -100.64; -40.25; 503.15; -369.08; 0.0; 0.0; 56.7; 0.0; 56.7; 0.0; -312.38; -1.58; 0.0; -1.58; -8.15; -8.15; -91.87; 11.78; -89.82; 111.24; 27.09; -91.87
2016-03-31; -471.78; 928.89; -83.91; 844.99; 132.4; 57.58; -289.63; 14.17; -83.03; 291.59; -566.52; 0.0; 0.0; -2.23; 0.0; -2.23; 0.0; -568.75; 589.53; -259.72; 329.81; -9.98; -9.98; -92.17; -1.59; 226.06; -50.02; 32.38; -92.17
2015-12-31; -284.3; 769.46; 166.07; 935.53; 193.1; 31.44; -98.99; -98.83; -39.05; 615.81; -794.28; 0.0; 0.0; 19.42; 0.0; 19.42; 0.0; -774.86; -1.56; 230.02; 228.46; 2.35; 2.35; -92.43; 1.83; 140.22; -24.18; 28.65; -92.43
2015-09-30; -4075.74; 722.17; 4186.61; 4908.79; 150.13; -10.6; -310.57; 453.42; 295.83; 1131.43; -1328.8; 0.0; 0.0; -349.42; 0.0; -349.42; 0.0; -1678.22; -1.55; 29.7; 28.15; -16.57; -16.57; -91.45; 3.5; -76.37; -624.71; 40.28; -91.45
2015-06-30; 5.27; 909.23; 285.75; 1194.97; -54.92; 99.78; -321.77; -102.71; -317.6; 887.37; -1152.8; 0.0; 0.0; 89.84; 0.0; 89.84; 0.0; -1062.96; -501.53; 0.0; -501.53; -0.4; -0.4; -91.47; 7.91; -585.5; -760.02; 28.6; -91.47
2015-03-31; -169.75; 912.79; 300.95; 1213.74; 353.1; -62.17; -677.88; 299.78; -85.06; 960.55; -1544.48; 0.0; 0.0; -259.74; 0.0; -259.74; 0.0; -1804.22; 988.7; 0.0; 988.7; -11.47; -11.47; -91.66; 7.0; 892.57; 40.21; 33.05; -91.66
2014-12-31; 444.59; 1013.93; 385.95; 1399.88; 426.02; -42.79; -23.12; 61.47; 261.66; 2110.44; -1528.6; 0.0; 0.0; -5.48; 0.0; -5.48; 151.62; -1382.45; -1.51; 0.0; -1.51; -2.09; -2.09; -92.03; 11.95; -83.67; 606.07; 41.45; -92.03
2014-09-30; 1103.62; 1040.02; -5.81; 1034.21; -91.71; -9.41; 219.21; 12.08; 190.92; 2336.47; -2095.93; 0.0; 0.0; 77.38; 0.0; 77.38; 0.0; -2018.55; -1.5; 0.0; -1.5; -23.99; -23.99; -67.99; 23.61; -69.86; 251.0; 38.49; -67.99
2014-06-30; 706.35; 996.6; 424.46; 1421.07; -105.02; -40.81; -14.27; -9.6; -193.83; 1934.58; -2170.18; 0.0; 0.0; -36.64; 0.0; -36.64; -82.19; -2289.0; -1.48; 0.0; -1.48; -51.18; -51.18; -67.9; 36.38; -84.18; -437.07; 29.58; -67.9
