Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 335.17; 225.7; -188.69; 37.01; 0.0; 0.0; 0.0; 22.91; 57.18; 429.35; 378.33; 0.0; 0.0; 0.0; -87.74; -87.74; -1.91; 288.67; -474.59; 0.0; -474.59; 3.0; 3.0; -235.85; -7.76; -715.21; 2.82; 5.96; -235.07
2022-06-30; 232.68; 232.97; -96.19; 136.78; 0.0; 0.0; 0.0; -26.86; -46.64; 322.82; 176.66; 0.0; 0.0; 0.0; -23.7; -23.7; -1.25; 151.7; -194.94; 0.0; -194.94; 5.99; 5.99; -235.74; -42.88; -467.57; 6.95; 9.4; -234.97
2022-03-31; 73.8; 238.86; 10.04; 248.91; 0.0; 0.0; 0.0; 3.43; 45.35; 368.06; -173.56; 0.0; 0.0; 0.0; -22.47; -22.47; -1.01; -197.04; -184.42; 0.0; -184.42; 15.31; 15.31; -227.41; -23.04; -419.56; -248.54; 9.2; -226.64
2021-12-31; 560.98; 231.54; -458.5; -226.96; 0.0; 0.0; 0.0; -10.99; -52.05; 281.97; -73.77; 0.0; 0.0; 0.0; -49.21; -49.21; -2.06; -125.03; 193.31; 0.0; 193.31; 17.45; 17.45; -226.71; -7.51; -23.45; 133.49; 5.89; -225.94
2021-09-30; 447.33; 224.12; -356.02; -131.9; 0.0; 0.0; 0.0; 33.03; 86.65; 402.09; -222.61; 0.0; 0.0; 0.0; -27.44; -27.44; -4.19; -254.23; -102.97; 0.0; -102.97; 29.97; 29.97; -226.32; -14.29; -313.61; -165.75; 5.84; -225.55
2021-06-30; 328.04; 210.43; -238.33; -27.89; 0.0; 0.0; 0.0; -27.8; -70.07; 230.07; 26.72; 0.0; 0.0; 0.0; 48.67; 48.67; -4.41; 70.99; 210.56; 0.0; 210.56; 17.68; 17.68; -225.45; -9.19; -6.4; 294.67; 7.4; -224.68
2021-03-31; 60.36; 208.7; 11.79; 220.5; 0.0; 0.0; 0.0; 16.48; 65.19; 346.05; -93.87; 0.0; 0.0; 0.0; -28.71; -28.71; -3.77; -126.34; -9.45; 0.0; -9.45; 24.61; 24.61; -225.08; -11.68; -221.6; -1.89; 8.68; -224.31
2020-12-31; 262.98; 226.6; -179.93; 46.67; 0.0; 0.0; 0.0; -24.72; -78.44; 231.21; 249.15; 0.0; 0.0; 0.0; 0.62; 0.62; -2.65; 247.13; -382.18; 0.0; -382.18; 1.8; 1.8; -225.04; -8.4; -613.83; -135.49; 4.9; -224.27
2020-09-30; 95.36; 212.74; 6.68; 219.42; 0.0; 0.0; 0.0; 37.91; 84.45; 399.24; -146.07; 0.0; 0.0; 0.0; -1.04; -1.04; -1.78; -148.89; -27.98; 0.0; -27.98; 1.3; 1.3; -225.01; -8.97; -260.67; -10.32; 4.8; -224.24
2020-06-30; 271.48; 217.99; -135.94; 82.05; 0.0; 0.0; 0.0; -45.94; -100.9; 252.63; 302.28; 0.0; 0.0; 0.0; -0.68; -0.68; -2.27; 299.34; -211.02; 0.0; -211.02; 1.66; 1.66; -224.96; -12.89; -447.21; 104.76; 5.63; -224.19
