Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 312.0; 113.0; -66.0; 47.0; -183.0; -37.0; 33.0; 203.0; 16.0; 375.0; -83.0; 0.0; 0.0; 0.0; 0.0; 0.0; 89.0; 6.0; -5.0; -146.0; -151.0; 71.0; 71.0; -202.0; 0.0; -282.0; 50.0; 21.0; -202.0
2022-06-30; 326.0; 119.0; -80.0; 39.0; -159.0; -146.0; 261.0; 157.0; 113.0; 478.0; -129.0; 0.0; 0.0; 0.0; 0.0; 0.0; -77.0; -206.0; -3.0; -130.0; -133.0; 133.0; 133.0; -197.0; -15.0; -212.0; 10.0; 19.0; -197.0
2022-03-31; 424.0; 119.0; 6.0; 125.0; -184.0; -160.0; 207.0; -85.0; -222.0; 327.0; -138.0; 0.0; 0.0; 36.0; 0.0; 36.0; -10.0; -112.0; -25.0; 313.0; 288.0; -260.0; -260.0; -197.0; -2.0; -171.0; 27.0; 16.0; -197.0
2021-12-31; 434.0; 121.0; -161.0; -40.0; 187.0; -32.0; -4.0; 11.0; 162.0; 556.0; -145.0; 0.0; 0.0; -12.0; 0.0; -12.0; 14.0; -143.0; -4.0; -360.0; -364.0; 13.0; 13.0; -198.0; -17.0; -566.0; -154.0; 18.0; -198.0
2021-09-30; 305.0; 114.0; -47.0; 67.0; -58.0; -14.0; 59.0; 99.0; 86.0; 458.0; -107.0; 0.0; 0.0; 30.0; 0.0; 30.0; 22.0; -55.0; -30.0; -107.0; -137.0; 12.0; 12.0; -198.0; -16.0; -339.0; 45.0; 11.0; -198.0
2021-06-30; 385.0; 120.0; -35.0; 85.0; 17.0; -39.0; 21.0; -17.0; -18.0; 452.0; -128.0; 0.0; 10.0; -9.0; -10.0; -19.0; -4.0; -141.0; -251.0; 124.0; -127.0; 20.0; 20.0; -197.0; -2.0; -306.0; 4.0; 19.0; -197.0
2021-03-31; 371.0; 112.0; -20.0; 92.0; -155.0; -50.0; 118.0; -141.0; -228.0; 235.0; -173.0; 0.0; -10.0; 2.0; 0.0; 2.0; -8.0; -189.0; -4.0; 326.0; 322.0; -222.0; -222.0; -195.0; 0.0; -95.0; -44.0; 20.0; -195.0
2020-12-31; 208.0; 124.0; 74.0; 198.0; 188.0; 3.0; -117.0; -87.0; -13.0; 393.0; -179.0; 0.0; -7.0; 250.0; 0.0; 250.0; 0.0; 64.0; -1181.0; -15.0; -1196.0; 7.0; 7.0; -196.0; -24.0; -1409.0; -894.0; 21.0; -196.0
2020-09-30; 352.0; 121.0; -32.0; 89.0; 52.0; -24.0; 3.0; 150.0; 181.0; 622.0; -108.0; 0.0; 0.0; -49.0; 4.0; -45.0; 19.0; -134.0; -5.0; -4.0; -9.0; 45.0; 45.0; -196.0; -53.0; -213.0; 282.0; 18.0; -196.0
2020-06-30; 354.0; 117.0; 2.0; 119.0; 29.0; -34.0; 61.0; 51.0; 107.0; 580.0; -106.0; 0.0; 0.0; -203.0; -1.0; -204.0; -3.0; -313.0; 517.0; -536.0; -19.0; 14.0; 14.0; -195.0; -43.0; -243.0; 31.0; 18.0; -195.0
2020-03-31; 350.0; 117.0; -29.0; 88.0; -194.0; 1.0; 44.0; 102.0; -47.0; 391.0; -112.0; 0.0; 0.0; -60.0; -3.0; -63.0; -27.0; -202.0; -3.0; 549.0; 546.0; 46.0; 46.0; -195.0; 80.0; 477.0; 619.0; 19.0; -195.0
2019-12-31; 152.0; 124.0; 106.0; 230.0; 108.0; -14.0; -9.0; -216.0; -131.0; 251.0; -150.0; 0.0; 8.0; 0.0; 0.0; 0.0; -15.0; -157.0; 31.0; -34.0; -3.0; 24.0; 24.0; -195.0; 0.0; -174.0; -56.0; 14.0; -195.0
2019-09-30; 248.0; 117.0; -255.0; -138.0; -14.0; 22.0; -29.0; 316.0; 295.0; 405.0; -142.0; 0.0; 1332.0; 65.0; 0.0; 65.0; 3.0; 1258.0; -988.0; -382.0; -1370.0; 28.0; 28.0; -194.0; -18.0; -1554.0; 113.0; 13.0; -194.0
2019-06-30; 292.0; 119.0; 7.0; 126.0; -10.0; -18.0; 45.0; 15.0; 32.0; 450.0; -146.0; 0.0; -8.0; 0.0; 0.0; 0.0; -10.0; -164.0; 28.0; -38.0; -10.0; 5.0; 5.0; -188.0; -8.0; -201.0; 68.0; 16.0; -188.0
2019-03-31; 285.0; 124.0; -31.0; 93.0; -229.0; 12.0; -16.0; -75.0; -308.0; 70.0; -148.0; 0.0; 0.0; 0.0; 0.0; 0.0; -15.0; -163.0; 0.0; 429.0; 429.0; -213.0; -213.0; -192.0; 0.0; 24.0; -49.0; 13.0; -192.0
2018-12-31; -82.0; 142.0; 342.0; 484.0; 215.0; -19.0; 12.0; 0.0; 208.0; 610.0; -189.0; 0.0; 0.0; 0.0; -2.0; -2.0; 28.0; -163.0; -7.0; -27.0; -34.0; -193.0; -193.0; -194.0; -9.0; -430.0; 12.0; 17.0; -194.0
2018-09-30; 383.0; 140.0; -89.0; 51.0; -56.0; -29.0; 39.0; 91.0; 45.0; 479.0; -119.0; 0.0; 0.0; 0.0; -3.0; -3.0; -2.0; -124.0; 0.0; -122.0; -122.0; 20.0; 20.0; -194.0; -2.0; -298.0; 52.0; 12.0; -194.0
2018-06-30; 599.0; 112.0; -447.0; -335.0; 92.0; -51.0; 68.0; -154.0; -45.0; 219.0; -138.0; 0.0; -28.0; 0.0; -392.0; -392.0; 28.0; -530.0; 592.0; -175.0; 417.0; -30.0; -30.0; -187.0; 0.0; 200.0; -113.0; 14.0; -187.0
2018-03-31; 444.0; 122.0; -81.0; 41.0; -175.0; 13.0; -4.0; -91.0; -257.0; 228.0; -132.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -131.0; 0.0; 99.0; 99.0; 50.0; 50.0; -187.0; 0.0; -38.0; 89.0; 16.0; -187.0
2017-12-31; 417.0; 115.0; -290.0; -175.0; -132.0; 2.0; 58.0; -101.0; -29.0; 213.0; -127.0; 0.0; -596.0; 0.0; -1.0; -1.0; 305.0; -419.0; 589.0; -202.0; 387.0; 10.0; 10.0; -186.0; 0.0; 211.0; 14.0; 13.0; -186.0
2017-09-30; 288.0; 126.0; -28.0; 98.0; -452.0; 15.0; 65.0; 84.0; -288.0; 98.0; -106.0; 0.0; 0.0; 0.0; -6.0; -6.0; 380.0; 268.0; 1.0; -153.0; -152.0; -104.0; -104.0; -187.0; 0.0; -443.0; -67.0; 17.0; -187.0
2017-06-30; 283.0; 119.0; -19.0; 100.0; -279.0; 5.0; 59.0; -42.0; -257.0; 126.0; -138.0; 0.0; 4.0; 0.0; 0.0; 0.0; 320.0; 186.0; 30.0; 96.0; 126.0; -240.0; -240.0; -181.0; 0.0; -295.0; 36.0; 19.0; -181.0
2017-03-31; 266.0; 121.0; -99.0; 22.0; -437.0; 58.0; 11.0; 46.0; -322.0; -34.0; -130.0; 0.0; 0.0; 0.0; 0.0; 0.0; 244.0; 114.0; -1.0; 191.0; 190.0; -85.0; -85.0; -182.0; 0.0; -77.0; 18.0; 17.0; -182.0
2016-12-31; -47.0; 160.0; 435.0; 595.0; -272.0; -18.0; -15.0; 103.0; -298.0; 250.0; -131.0; 0.0; -377.0; 0.0; -2.0; -2.0; 499.0; -11.0; 89.0; -39.0; 50.0; 12.0; 12.0; -183.0; -144.0; -265.0; -66.0; 18.0; -183.0
