Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 1451.7; 362.9; -618.1; -255.2; 0.0; 0.0; 0.0; 988.3; 988.3; 2184.8; -617.2; 0.0; 0.0; -6.6; -139.6; -146.2; -160.0; -923.4; 0.0; -375.9; -375.9; 0.0; 0.0; -882.2; -5.2; -1263.3; -5.5; 85.1; -882.2
2022-06-30; 952.5; 348.9; -359.4; -10.5; 0.0; 0.0; 0.0; -121.3; -121.3; 820.7; -371.0; 0.0; 0.0; 12.6; -47.6; -35.0; -57.9; -463.9; -849.9; 1617.5; 767.6; 0.0; 0.0; -883.7; -7.6; -123.7; 163.7; 92.1; -883.7
2022-03-31; 1902.9; 435.7; 206.1; 641.8; 0.0; 0.0; 0.0; -45.5; -45.5; 2499.2; -365.4; 0.0; 0.0; 12.1; -35.3; -23.2; -625.2; -1013.8; -710.1; 499.7; -210.4; -1500.0; -1500.0; -885.5; -282.4; -2878.3; -1359.3; 101.0; -885.5
2021-12-31; 1726.1; 445.7; 459.2; 904.9; -1278.3; -235.9; -664.1; 2063.5; -474.5; 2156.5; -291.4; 0.0; 0.0; -54.8; 43.0; -11.8; -75.8; -379.0; -0.1; -2.5; -2.6; -750.0; -750.0; -773.3; -0.6; -1526.5; 30.3; 75.3; -773.3
2021-09-30; 1110.1; 382.3; 1125.0; 1507.3; 0.0; 0.0; 0.0; -986.1; -986.1; 1631.3; -336.8; 0.0; 0.0; 24.0; -131.7; -107.7; -172.0; -616.5; 505.5; -197.8; 307.7; 0.0; 0.0; -770.4; -0.5; -463.2; 568.2; 90.1; -770.4
2021-06-30; 1390.2; 369.3; -524.8; -155.5; 0.0; 0.0; 0.0; 540.8; 540.8; 1775.5; -381.3; 0.0; 0.0; 10.1; -34.5; -24.4; -77.6; -483.3; 0.0; 200.0; 200.0; -500.0; -500.0; -768.3; -14.9; -1083.2; 217.6; 91.9; -768.3
2021-03-31; 1355.3; 350.3; 94.6; 444.9; 0.0; 0.0; 0.0; -102.8; -102.8; 1697.4; -300.3; 0.0; -747.4; -15.4; -6.7; -22.1; -213.7; -1283.5; 0.0; -3.7; -3.7; 0.0; 0.0; -774.8; -279.9; -1058.4; -654.7; 85.5; -774.8
2020-12-31; 2116.8; 367.5; -153.9; 213.6; -1350.2; -533.4; 1271.3; -224.9; -515.2; 1815.2; -454.7; 0.0; 0.0; 10.9; 48.0; 58.9; -278.3; -674.1; -0.2; -579.9; -580.1; 0.0; 0.0; -670.0; -41.4; -1291.5; 61.8; 87.8; -670.0
2020-09-30; 1208.4; 358.4; 299.1; 657.5; 0.0; 0.0; 0.0; -59.3; -59.3; 1806.6; -393.1; 0.0; 0.0; -3.8; 93.2; 89.4; -9.8; -313.5; 1073.7; -678.9; 394.8; 0.0; 0.0; -671.6; -2.3; -279.1; 1230.2; 71.7; -671.6
2020-06-30; 1412.0; 324.4; -476.2; -151.8; 0.0; 0.0; 0.0; 1235.2; 1235.2; 2495.4; -281.8; 0.0; 0.0; 74.4; 285.7; 360.1; -288.7; -210.4; 988.6; -1984.1; -995.5; 0.0; 0.0; -674.2; -3.5; -1673.2; 666.1; 76.8; -674.2
