Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 166.9; 142.9; 17.1; 160.0; 36.9; 0.0; 0.0; -8.9; 28.0; 354.9; -153.0; 0.0; -325.4; 0.0; 0.0; 0.0; 0.0; -478.4; 749.3; -548.8; 200.5; 4.8; 4.8; -47.7; -6.1; 151.5; 18.1; 13.7; -47.7
2022-06-30; 201.4; 141.9; 6.8; 148.7; -45.6; 0.0; 0.0; -29.2; -74.8; 275.3; -158.9; 0.0; 98.4; 0.0; 0.0; 0.0; 0.0; -60.5; 0.0; -130.1; -130.1; 3.0; 3.0; -49.7; -2.5; -179.3; 22.7; 14.4; -49.7
2022-03-31; 222.8; 139.3; 54.2; 193.5; -124.9; 0.0; 0.0; -489.9; -614.8; -198.5; -156.5; 0.0; -111.7; 0.0; 0.0; 0.0; 0.0; -268.2; 0.0; 516.8; 516.8; 5.7; 5.7; -48.4; -29.8; 444.3; -23.8; 22.3; -48.4
2021-12-31; 123.0; 134.7; 65.7; 200.4; -11.3; 0.0; 0.0; 73.2; 61.9; 385.3; -131.2; 0.0; -1826.7; 0.0; 0.0; 0.0; 0.0; -1957.9; -0.2; -175.8; -176.0; 13.4; 13.4; -47.4; -14.7; -224.7; -1800.8; 10.1; -47.4
2021-09-30; 206.7; 118.5; -8.0; 110.5; -3.6; 0.0; 0.0; 84.8; 81.2; 398.4; -97.4; 0.0; -247.3; 0.0; 0.0; 0.0; 0.0; -344.7; 1097.2; 499.8; 1597.0; 8.3; 8.3; -48.3; -34.3; 1522.7; 1567.4; 10.9; -48.3
2021-06-30; 215.9; 119.7; 9.8; 129.5; 14.5; 0.0; 0.0; 47.8; 62.3; 407.7; -122.5; 0.0; 0.4; 0.0; 0.0; 0.0; 0.0; -122.1; -500.1; 0.1; -500.0; -17.3; -17.3; -52.6; -21.8; -591.7; -307.8; 13.2; -52.6
2021-03-31; 202.9; 116.7; 55.5; 172.2; -65.8; 0.0; 0.0; -165.9; -231.7; 143.4; -113.0; 0.0; -860.5; 0.0; 0.0; 0.0; 0.0; -973.5; 0.0; -0.7; -0.7; -27.5; -27.5; -48.2; -12.2; -88.6; -918.7; 20.7; -48.2
2020-12-31; 77.6; 104.1; 8.4; 112.5; -17.6; 0.0; 0.0; 124.7; 107.1; 297.2; -111.8; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -111.8; 0.0; -1.0; -1.0; 11.8; 11.8; -49.4; -15.9; -54.5; 149.0; 10.8; -49.4
2020-09-30; 229.4; 103.1; -67.8; 35.3; -10.8; 0.0; 0.0; 113.1; 102.3; 367.0; -116.7; 0.0; -13.3; 0.0; 0.0; 0.0; 0.0; -130.0; 0.0; -0.5; -0.5; 7.0; 7.0; -48.5; -9.0; -51.0; 188.2; 12.2; -48.5
2020-06-30; 100.4; 97.8; 26.7; 124.5; 18.6; 0.0; 0.0; 7.7; 26.3; 251.2; -104.8; 0.0; 0.0; 0.0; 0.0; 0.0; -10.0; -114.8; 873.3; 0.6; 873.9; 6.2; 6.2; -48.6; -7.9; 823.6; 977.5; 12.9; -48.6
2020-03-31; 118.8; 94.3; 4.4; 98.7; -83.9; 0.0; 0.0; -102.8; -186.7; 30.8; -88.0; 0.0; -48.1; 0.0; 0.0; 0.0; 0.0; -136.1; 125.0; 0.2; 125.2; 16.7; 16.7; -47.6; -1.6; 92.7; -31.4; 18.8; -47.6
2019-12-31; 25.5; 88.5; 8.1; 96.6; -11.4; 0.0; 0.0; 120.0; 108.6; 230.7; -93.9; 0.0; -38.1; 0.0; 0.0; 0.0; 0.0; -132.0; 548.3; -368.8; 179.5; 7.0; 7.0; -49.1; -5.9; 131.5; 233.8; 9.1; -49.1
2019-09-30; 82.5; 85.7; 13.7; 99.4; -19.7; 0.0; 0.0; -327.1; -346.8; -164.9; -97.2; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -97.2; 0.0; 339.8; 339.8; 9.2; 9.2; -47.3; -5.1; 296.6; 31.7; 10.8; -47.3
2019-06-30; 68.3; 83.9; 16.3; 100.2; 12.6; 0.0; 0.0; 35.9; 48.5; 217.0; -93.7; 0.0; -210.0; 0.0; 0.0; 0.0; 0.0; -303.7; 175.0; -37.5; 137.5; 4.2; 4.2; -51.6; -0.4; 89.7; 2.6; 11.7; -51.6
2019-03-31; -554.4; 79.2; -71.1; 8.1; -42.8; 0.0; 0.0; 620.1; 577.3; 31.0; -114.8; 0.0; -24.8; 0.0; 0.0; 0.0; -25.0; -164.6; 25.0; 64.7; 89.7; 1.9; 1.9; -47.3; -4.2; 40.1; -90.4; 18.1; -47.3
