Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-11-30; 788.0; 1046.0; 1009.0; 2055.0; -771.0; 0.0; 0.0; -33.0; -1325.0; 1518.0; -1848.0; 0.0; 0.0; -43.0; 0.0; -43.0; 0.0; -1891.0; -3.0; 0.0; -3.0; -1492.0; -1492.0; -299.0; 1.0; -1793.0; -2204.0; 40.0; -299.0
2022-08-31; 875.0; 1024.0; 1073.0; 2097.0; 259.0; 0.0; 0.0; -151.0; -1365.0; 1607.0; -1274.0; 0.0; 0.0; -35.0; 0.0; -35.0; 0.0; -1309.0; -29.0; 0.0; -29.0; 81.0; 81.0; -299.0; 0.0; -247.0; -47.0; 68.0; -299.0
2022-05-31; 558.0; 1018.0; 1791.0; 2809.0; -244.0; 0.0; 0.0; -652.0; 135.0; 3502.0; -2361.0; 0.0; 0.0; -2.0; 0.0; -2.0; 0.0; -2363.0; -48.0; 0.0; -48.0; 33.0; 33.0; -195.0; -1.0; -211.0; 832.0; 39.0; -195.0
2022-02-28; 1112.0; 986.0; 1013.0; 1999.0; 453.0; 0.0; 0.0; -6.0; -863.0; 2248.0; -1196.0; 0.0; 0.0; -145.0; 0.0; -145.0; 0.0; -1341.0; -41.0; 0.0; -41.0; -1460.0; -1460.0; -198.0; 0.0; -1699.0; -768.0; 39.0; -198.0
2021-11-30; 1044.0; 995.0; 1245.0; 2240.0; -1245.0; 0.0; 0.0; -75.0; -1286.0; 1998.0; -1562.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1562.0; -8.0; 0.0; -8.0; -172.0; -172.0; -200.0; 1.0; -379.0; -20.0; 43.0; -200.0
2021-08-31; 1112.0; 971.0; 1106.0; 2077.0; 726.0; 0.0; 0.0; -215.0; -1105.0; 2084.0; -1550.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1550.0; -64.0; 0.0; -64.0; -465.0; -465.0; -200.0; -1.0; -730.0; -234.0; 69.0; -200.0
2021-05-31; 1868.0; 975.0; 322.0; 1297.0; -202.0; 0.0; 0.0; -228.0; -422.0; 2743.0; -1668.0; 0.0; -3.0; 0.0; 0.0; 0.0; 0.0; -1671.0; -2971.0; 0.0; -2971.0; 258.0; 258.0; -173.0; -25.0; -2911.0; -1769.0; 39.0; -173.0
2021-02-28; 892.0; 956.0; 715.0; 1671.0; -87.0; 0.0; 0.0; -136.0; -401.0; 2162.0; -1302.0; 0.0; -225.0; 0.0; 0.0; 0.0; 0.0; -1527.0; -30.0; 0.0; -30.0; 51.0; 51.0; -172.0; -1.0; -152.0; 517.0; 40.0; -172.0
2020-11-30; 1226.0; 936.0; 1197.0; 2133.0; -713.0; 0.0; 0.0; -110.0; -780.0; 2579.0; -1394.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1394.0; -19.0; 0.0; -19.0; 349.0; 349.0; -171.0; -11.0; 148.0; 1385.0; 46.0; -171.0
2020-08-31; 1245.0; 926.0; 749.0; 1675.0; -387.0; 0.0; 0.0; -80.0; -269.0; 2651.0; -1418.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1418.0; 914.0; 0.0; 914.0; 82.0; 82.0; -170.0; -1.0; 825.0; 2073.0; 75.0; -170.0
