Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 431.2; 262.0; 38.9; 300.9; -43.9; 21.5; -66.7; 128.7; 156.7; 888.8; -498.2; 0.0; 0.0; 0.0; -5.7; -5.7; 7.7; -496.2; 0.0; -256.9; -256.9; 0.0; 0.0; -131.4; -2.0; -390.3; 2.3; 4.2; -131.4
2022-06-30; 197.6; 259.3; 3.7; 263.0; -170.7; -23.7; 81.3; -2.7; -136.8; 323.8; -591.7; 0.0; 0.0; 0.0; -6.9; -6.9; 1.0; -597.6; -288.0; 694.5; 406.5; 0.0; 0.0; -131.4; -1.1; 274.0; 0.2; 6.5; -131.4
2022-03-31; 125.6; 257.8; -6.3; 251.5; 10.8; -45.8; -157.2; -28.5; -112.0; 265.1; -524.7; 0.0; 0.0; 0.0; -5.7; -5.7; -0.9; -531.3; 647.4; -247.5; 399.9; 0.0; 0.0; -131.3; -6.4; 262.2; -4.0; 4.5; -131.3
2021-12-31; 56.5; 254.5; -25.3; 229.2; 185.5; -21.6; 151.7; -157.5; 30.0; 315.7; -577.8; 0.0; 0.0; 0.0; -29.4; -29.4; 42.5; -564.7; -80.9; 464.0; 383.1; 0.0; 0.0; -131.2; -2.0; 249.9; 0.9; 4.2; -131.2
2021-09-30; 452.5; 254.4; 34.0; 288.4; -5.7; -6.7; 25.5; -49.7; 70.5; 811.4; -503.6; 0.0; 0.0; 0.0; 69.8; 69.8; 2.9; -430.9; -0.4; -288.1; -288.5; 0.0; 0.0; -122.7; -2.4; -413.6; -33.1; 4.1; -122.7
2021-06-30; 188.3; 243.0; 8.5; 251.5; -90.2; -45.7; 10.1; -32.8; -186.6; 253.2; -423.4; 0.0; 0.0; 0.0; -16.2; -16.2; -3.4; -443.0; 147.7; -369.6; -221.9; 112.5; 112.5; -122.6; -1.8; -233.8; -423.6; 4.2; -122.6
2021-03-31; 194.6; 245.1; 12.4; 257.5; 21.3; 12.4; -242.4; -362.4; -480.7; -28.6; -467.7; 0.0; 0.0; 0.0; -3.9; -3.9; -3.6; -475.2; -19.9; 985.3; 965.4; 0.0; 0.0; -121.4; -3.1; 840.9; 337.1; 3.1; -121.4
2020-12-31; 54.0; 248.1; -23.9; 224.2; 98.7; 7.7; 221.8; -88.7; 53.9; 332.1; -502.2; 0.0; 0.0; 0.0; -0.4; -0.4; -1.2; -503.8; -0.5; 78.7; 78.2; 0.0; 0.0; -121.4; -1.8; -45.0; -216.7; 3.9; -121.4
2020-09-30; 367.5; 245.4; 55.7; 301.1; -51.2; 8.4; 36.1; 72.9; 230.6; 899.2; -422.5; 0.0; 0.0; 0.0; 2.2; 2.2; -8.4; -428.7; -0.2; -169.3; -169.5; 0.0; 0.0; -114.6; -1.0; -285.1; 185.4; 3.4; -114.6
2020-06-30; 136.3; 244.7; 55.8; 300.5; -133.0; -21.3; 29.8; -55.3; -234.9; 201.9; -281.2; 0.0; 0.0; 0.0; 14.9; 14.9; -1.5; -267.8; 639.5; -582.9; 56.6; 0.0; 0.0; -114.5; -4.4; -62.3; -128.2; 4.1; -114.5
2020-03-31; 72.2; 245.7; 4.0; 249.7; 59.6; -17.1; -153.4; 26.6; -1.3; 320.6; -354.4; 0.0; 0.0; 0.0; 21.0; 21.0; 0.0; -333.4; -33.4; 448.3; 414.9; 0.0; 0.0; -114.5; -6.4; 294.0; 281.2; 4.6; -114.5
