Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-11-30; 382.2; 92.5; 0.7; 93.2; -124.8; -91.2; -149.2; 3.6; -441.3; 34.1; -62.6; 0.0; 0.0; 0.0; 0.0; 0.0; 4.1; -58.5; 244.9; 6.3; 251.2; -97.4; -97.4; -158.6; 1.8; -3.0; -27.7; 36.0; -158.6
2022-08-31; -77.5; 93.0; 399.1; 492.1; 78.7; -289.7; 39.4; -17.4; -150.9; 263.7; -123.4; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -123.4; -10.7; 69.1; 58.4; -58.3; -58.3; -150.0; -4.5; -154.4; -15.9; 23.0; -150.0
2022-05-31; 157.7; 89.8; 171.0; 260.8; 51.2; -175.8; 235.6; 24.6; 6.2; 424.7; -98.0; 0.0; 0.0; 6.0; 0.0; 6.0; 0.0; -92.0; -5.4; -178.5; -183.9; 2.8; 2.8; -149.9; 0.0; -331.0; 3.6; -0.7; -149.9
2022-02-28; 218.9; 92.1; -51.2; 40.9; 62.6; 91.4; 2.1; -24.3; 230.7; 490.5; -98.6; 0.0; 0.0; -0.1; 0.0; -0.1; 0.0; -98.7; -13.7; -223.0; -236.7; 3.3; 3.3; -149.9; 0.0; -383.3; 11.0; 12.5; -149.9
2021-11-30; 275.9; 97.0; 4.8; 101.8; -142.8; 72.3; -78.9; 9.4; -255.4; 122.3; -94.6; 0.0; 0.1; 1.9; 0.0; 1.9; 3.3; -89.3; -5.7; 127.2; 121.5; 0.2; 0.2; -149.9; -1.0; -29.2; 0.7; 11.7; -149.9
2021-08-31; 235.7; 96.5; -18.0; 78.5; -40.5; -220.7; 64.8; -19.8; -174.4; 139.8; -153.0; 0.0; 0.0; -1.9; 0.0; -1.9; 0.0; -154.9; 475.4; -248.8; 226.6; -67.6; -67.6; -132.1; -21.4; 5.5; -12.2; 2.6; -132.1
2021-05-31; 309.9; 98.1; 78.5; 176.6; 47.6; -157.6; 165.5; 19.4; -88.4; 398.1; -108.3; 0.0; 48.7; 1.2; 0.0; 1.2; 0.0; -58.4; -202.4; -21.3; -223.7; 8.3; 8.3; -132.9; 2.3; -346.0; -1.5; 22.8; -132.9
2021-02-28; 281.7; 96.6; -35.7; 60.9; 106.8; 40.5; -135.3; 11.9; 186.0; 528.6; -114.6; 0.0; 103.6; -0.4; 0.0; -0.4; 0.0; -11.4; -430.4; 360.1; -70.3; -298.1; -298.1; -134.4; -0.8; -503.6; 12.7; 10.2; -134.4
2020-11-30; 379.5; 97.8; 36.3; 134.1; -140.7; -44.4; 90.4; -23.1; -256.7; 256.9; -136.1; 0.0; 8.6; 0.0; 0.0; 0.0; -0.1; -127.6; -760.1; 368.0; -392.1; 0.9; 0.9; -103.8; -5.4; -500.4; -370.2; 14.4; -103.8
2020-08-31; 329.8; 95.2; 32.7; 127.9; 52.4; -202.8; 20.8; -16.7; -173.2; 284.5; -144.9; 0.0; 0.0; 1.9; 0.0; 1.9; 0.1; -142.9; -133.4; -0.5; -133.9; -9.3; -9.3; -103.5; -12.9; -259.6; -115.1; 16.5; -103.5
2020-05-31; 201.3; 96.4; 195.0; 291.4; -6.6; 268.1; 118.0; 1.0; 443.4; 936.1; -98.9; 0.0; 3.2; 1.8; 0.0; 1.8; 0.0; -93.9; -281.5; 0.1; -281.4; 0.5; 0.5; -103.5; -1.4; -385.8; 454.3; 30.2; -103.5
2020-02-29; 204.7; 99.1; -0.4; 98.7; 91.1; 125.4; -90.9; -7.6; 175.6; 479.0; -78.7; 0.0; 52.4; 3.1; 0.0; 3.1; 3.5; -19.7; -455.1; 0.5; -454.6; 5.0; 5.0; -103.4; -0.1; -553.1; -93.0; 8.0; -103.4
2019-11-30; 261.5; 96.7; 37.2; 133.9; -170.0; -32.0; 113.0; 9.1; -174.9; 220.5; -72.3; 0.0; 139.0; 0.8; 0.0; 0.8; -0.2; 67.3; -5.1; -55.5; -60.6; 2.4; 2.4; -103.4; 0.9; -160.7; 127.3; 10.8; -103.4
2019-08-31; 174.3; 96.7; 67.4; 164.1; 41.7; -198.0; 94.3; -16.1; -131.4; 207.0; -105.6; 0.0; 0.0; 1.3; 0.0; 1.3; -3.2; -107.5; -205.8; 55.0; -150.8; -3.1; -3.1; -103.3; -13.6; -270.8; -171.9; 10.2; -103.3
2019-05-31; 125.2; 100.4; -3.4; 97.0; 39.3; 65.0; 53.8; 0.9; 147.0; 369.2; -113.2; 0.0; 249.3; -8.8; 0.0; -8.8; 11.0; 138.3; -455.6; 1.0; -454.6; 2.5; 2.5; -103.2; -0.3; -555.6; -45.6; 11.2; -103.2
2019-02-28; 242.6; 92.3; -28.0; 64.3; 78.1; 88.2; -54.6; 1.2; 187.5; 494.4; -101.8; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -101.8; -455.8; -0.9; -456.7; -0.6; -0.6; -86.7; -7.3; -551.3; -160.1; 22.5; -86.7
2018-11-30; 132.4; 76.6; 51.2; 127.8; -167.6; 39.9; -11.4; 2.9; -93.0; 167.2; -46.7; 0.0; -5117.3; 0.0; 0.0; 0.0; 0.0; -5164.0; 5249.2; -304.2; 4945.0; 554.6; 554.6; -83.3; -50.0; 5366.3; 367.5; -11.4; -83.3
2018-08-31; 178.2; 63.7; -8.1; 55.6; -18.9; -115.1; 50.4; -24.1; -139.1; 94.7; -68.9; 0.0; 30.3; 0.0; 0.0; 0.0; 0.1; -38.5; 0.0; 26.8; 26.8; -2.4; -2.4; -83.0; -51.0; -109.6; -53.2; 11.4; -83.0
2018-05-31; 70.3; 63.6; -136.9; -73.3; 21.1; 27.0; 43.7; 8.7; 114.9; 111.9; -75.2; 0.0; 0.0; 0.0; 0.0; 0.0; 0.2; -75.0; 227.8; -75.0; 152.8; -105.4; -105.4; -84.6; -1.7; -38.9; -4.9; 11.2; -84.6
2018-02-28; 363.7; 64.4; 3.4; 67.8; 84.0; 40.7; -31.1; -5.6; -9.9; 421.6; -51.9; 0.0; -87.5; 0.0; 0.0; 0.0; 4.3; -135.1; -165.3; 285.2; 119.9; -271.0; -271.0; -86.1; -0.3; -237.5; 48.9; 26.7; -86.1
2017-11-30; 224.5; 64.3; -0.1; 64.2; -96.1; 7.9; 64.5; 6.6; -4.0; 284.7; -77.9; 0.0; -249.6; 0.0; 0.0; 0.0; 0.0; -327.5; 495.2; -256.4; 238.8; -273.6; -273.6; -88.3; -0.3; -123.4; -167.4; -8.2; -88.3
2017-08-31; 153.3; 64.7; -31.9; 32.8; -13.7; -138.4; 67.8; -6.5; -50.1; 136.0; -38.6; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -38.6; 0.0; 295.3; 295.3; -302.4; -302.4; -83.3; -16.7; -107.1; 0.0; 8.2; -83.3
2017-05-31; 151.9; 68.2; -7.9; 60.3; 55.2; 88.3; 57.7; 6.8; 111.5; 323.7; -82.9; 0.0; -217.6; 0.0; 0.0; 0.0; 5.3; -295.2; -2.2; 24.4; 22.2; -398.2; -398.2; -86.1; 0.0; -462.1; -432.2; -28.1; -86.1
2017-02-28; 180.2; 66.3; 17.2; 83.5; 98.7; 67.2; -58.4; 8.0; 40.6; 304.3; -39.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -39.0; -506.5; -2.9; -509.4; -405.3; -405.3; -109.5; -1.9; -1026.1; -758.9; 9.8; -109.5
2016-11-30; 125.9; 66.3; 54.9; 121.2; -64.0; 51.1; 15.2; 5.0; -30.8; 216.3; -50.9; 0.0; -105.4; 0.0; 0.0; 0.0; -65.4; -221.7; -1.9; -3.9; -5.8; -69.7; -69.7; -109.9; 842.2; 656.8; 720.3; 10.8; -109.9
2016-08-31; 190.0; 67.2; -9.0; 58.2; 14.8; -83.3; 56.5; -4.8; 77.7; 325.9; -56.1; 0.0; 486.3; 0.0; 0.0; 0.0; -58.3; 371.9; -553.9; -3.3; -557.2; -53.0; -53.0; -109.5; -18.0; -737.7; -75.9; 7.5; -109.5
2016-05-31; 120.9; 67.9; 353.4; 421.3; -57.5; 131.2; -13.7; 2.6; -21.6; 520.6; -90.1; 0.0; 0.0; 0.0; 0.0; 0.0; -38.9; -129.0; -3.3; -1.0; -4.3; 52.4; 52.4; -109.0; 0.7; -60.2; 332.1; 12.3; -109.0
