Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-11-30; 136.8; 35.69; 11.71; 47.41; -23.65; 0.0; 0.0; -12.86; -77.57; 106.64; -17.96; 0.0; 0.0; 0.0; -9.89; -9.89; 0.0; -27.85; -125.0; 0.0; -125.0; 23.42; 23.42; -33.66; -10.99; -146.23; -66.13; 12.18; -33.66
2022-08-31; 104.42; 36.6; 13.46; 50.06; 6.03; 0.0; 0.0; -44.47; -3.13; 151.35; -15.21; 0.0; 0.0; 0.0; -0.2; -0.2; 0.0; -15.41; -125.0; 0.0; -125.0; 11.87; 11.87; -33.6; -2.6; -149.32; -23.69; 15.4; -33.6
2022-05-31; 74.91; 38.11; 61.44; 99.55; -1.3; 0.0; 0.0; -0.26; 17.51; 191.97; -15.4; 0.0; -1931.62; 0.0; -0.43; -0.43; 0.0; -1947.45; 1538.36; 0.0; 1538.36; 17.25; 17.25; -30.89; -9.74; 1514.97; -246.05; 14.67; -30.89
2022-02-28; 109.94; 26.67; 21.06; 47.73; -32.44; 0.0; 0.0; 0.84; -35.63; 122.03; -11.96; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -11.96; 0.0; 0.0; 0.0; 21.16; 21.16; -30.79; -0.31; -9.94; 99.11; 15.54; -30.79
2021-11-30; 107.65; 28.32; 15.6; 43.93; -5.27; 0.0; 0.0; -31.11; -78.66; 72.92; -8.58; 0.0; -50.02; 0.0; -0.25; -0.25; 0.0; -58.85; 0.0; 0.0; 0.0; 17.12; 17.12; -30.66; -2.95; -16.48; -7.96; 10.4; -30.66
2021-08-31; 101.06; 26.9; 9.38; 36.27; 10.44; 0.0; 0.0; -16.99; 47.64; 184.98; -13.91; 0.0; -16.14; 0.0; -17.54; -17.54; 0.0; -47.59; 0.0; 0.0; 0.0; -75.28; -75.28; -30.78; -1.89; -107.95; 23.52; 11.71; -30.78
2021-05-31; 100.68; 27.95; 11.56; 39.51; 8.63; 0.0; 0.0; -9.4; 0.13; 140.31; -18.66; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -18.66; 0.0; 0.0; 0.0; -39.13; -39.13; -28.96; -0.01; -68.1; 55.66; 11.03; -28.96
2021-02-28; 96.64; 26.49; 7.77; 34.26; -15.08; 0.0; 0.0; -0.57; 9.75; 140.66; -10.43; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; -11.43; 0.0; 0.0; 0.0; -60.96; -60.96; -29.08; -0.24; -90.28; 42.55; 11.01; -29.08
2020-11-30; 101.21; 25.99; 11.75; 37.74; -0.34; 0.0; 0.0; -19.01; -49.67; 89.28; -18.33; 0.0; -41.92; 0.0; 1.93; 1.93; 0.0; -58.32; 0.0; 0.0; 0.0; -25.15; -25.15; -29.1; -2.12; -56.38; -25.47; 11.32; -29.1
2020-08-31; 89.08; 27.04; 28.1; 55.15; -3.52; 0.0; 0.0; -16.77; 15.2; 159.43; -14.73; 0.0; 0.0; 0.0; 2.55; 2.55; 0.0; -12.19; 0.0; 0.0; 0.0; 1.58; 1.58; -29.0; -1.94; -29.36; 127.9; 8.21; -29.0
2020-05-31; 101.22; 24.95; 20.66; 45.62; 16.74; 0.0; 0.0; -7.12; 4.12; 150.95; -11.01; 0.0; 0.0; 0.0; -0.5; -0.5; 0.0; -11.51; 0.0; 0.0; 0.0; 2.43; 2.43; -27.07; -0.01; -24.66; 114.22; 10.34; -27.07
2020-02-29; 88.69; 23.72; 11.75; 35.46; -22.71; 0.0; 0.0; 7.58; -24.48; 99.67; -25.12; 0.0; 0.0; 0.0; 2.33; 2.33; 0.0; -22.79; 0.0; 0.0; 0.0; -40.41; -40.41; -27.1; -1.59; -69.1; 7.27; 8.21; -27.1
2019-11-30; 93.96; 25.09; 3.19; 28.28; 0.88; 0.0; 0.0; -11.32; -26.45; 95.79; -26.78; 0.0; 0.0; 0.0; -0.36; -0.36; 0.0; -27.14; 0.0; 0.0; 0.0; -67.7; -67.7; -27.26; 0.0; -94.95; -23.58; 9.81; -27.26
2019-08-31; 91.53; 16.52; 4.5; 21.02; 7.09; 0.0; 0.0; -5.24; 9.27; 121.81; -26.46; 0.0; 0.0; 0.0; -0.09; -0.09; 0.0; -26.56; 0.0; 0.0; 0.0; -33.95; -33.95; -24.28; 0.0; -58.24; 35.84; 8.27; -24.28
2019-05-31; 92.27; 14.89; 8.2; 23.09; 22.79; 0.0; 0.0; 3.24; 44.41; 159.77; -11.42; 0.0; 0.0; 0.0; 1.25; 1.25; 0.0; -10.18; 0.0; 0.0; 0.0; -11.99; -11.99; -27.33; -0.9; -40.22; 105.62; 8.0; -27.33
2019-02-28; 84.7; 14.81; 9.5; 24.31; -16.09; 0.0; 0.0; 8.31; -9.78; 99.23; -11.96; 0.0; 0.0; 0.0; -0.1; -0.1; 0.0; -12.06; 0.0; 0.0; 0.0; -16.62; -16.62; -24.19; 0.0; -40.81; 47.96; 7.71; -24.19
2018-11-30; 84.3; 14.24; 7.93; 22.17; -3.58; 0.0; 0.0; -9.48; -60.14; 46.32; -9.53; 0.0; 0.0; 0.0; 2.22; 2.22; 0.0; -7.31; 0.0; 0.0; 0.0; -50.75; -50.75; -24.25; 0.0; -75.0; -38.24; 8.44; -24.25
2018-08-31; 68.82; 14.44; 5.64; 20.08; -11.48; 0.0; 0.0; -7.84; 17.43; 106.33; -15.14; 0.0; -15.0; 0.0; -0.28; -0.28; 0.0; -30.42; 0.0; 0.0; 0.0; -54.01; -54.01; -24.37; -0.5; -78.88; -4.44; 8.28; -24.37
2018-05-31; 74.75; 14.48; 5.73; 20.2; 19.37; 0.0; 0.0; -3.67; 30.7; 125.65; -6.0; 0.0; 0.0; 0.0; -0.12; -0.12; 0.0; -6.12; 0.0; 0.0; 0.0; -113.22; -113.22; -21.63; 1.78; -133.07; -20.57; 7.82; -21.63
2018-02-28; 53.14; 14.09; 10.01; 24.09; -19.82; 0.0; 0.0; 17.04; 15.32; 92.55; -6.46; 0.0; 0.0; 0.0; -0.08; -0.08; 0.0; -6.54; 0.0; 0.0; 0.0; -55.55; -55.55; -21.72; 0.0; -77.27; 11.7; 7.94; -21.72
2017-11-30; 70.38; 14.29; 8.37; 22.66; 3.51; 0.0; 0.0; -11.03; -31.89; 61.14; -5.91; 0.0; 0.0; 0.0; 0.47; 0.47; 0.0; -5.45; 0.0; 0.0; 0.0; -9.57; -9.57; -21.68; 0.44; -30.81; 27.2; 7.48; -21.68
2017-08-31; 59.55; 14.52; 8.85; 23.38; -0.19; 0.0; 0.0; -4.27; 17.28; 100.22; -10.88; 0.0; -1.24; 0.0; -0.78; -0.78; 0.0; -12.9; -640.0; 640.0; 0.0; -38.33; -38.33; -21.77; 0.53; -59.57; 32.97; 13.31; -21.77
2017-05-31; 65.41; 13.12; 12.15; 25.27; 1.69; 0.0; 0.0; 5.77; 1.57; 92.25; -7.93; 0.0; -230.15; 0.0; -0.94; -0.94; 0.0; -239.02; 210.0; 0.0; 210.0; -40.91; -40.91; -19.56; 0.37; 149.91; 6.41; 7.26; -19.56
2017-02-28; 66.71; 10.63; 3.23; 13.87; -21.01; 0.0; 0.0; 2.74; -3.63; 76.94; -5.51; 0.0; 0.0; 0.0; -8.45; -8.45; 0.0; -13.96; 0.0; 0.0; 0.0; -63.53; -63.53; -19.7; 2.26; -80.97; -17.94; 7.23; -19.7
2016-11-30; 66.58; 10.02; 5.78; 15.8; -9.98; 0.0; 0.0; -2.85; -31.27; 51.11; -12.54; 0.0; -71.69; 0.0; 2.8; 2.8; 0.0; -81.42; 65.0; 0.0; 65.0; -68.17; -68.17; -19.87; 5.51; -17.53; -55.12; 6.38; -19.87
2016-08-31; 144.31; 9.83; -108.45; -98.62; 7.78; 0.0; 0.0; -1.2; 24.35; 70.04; -13.07; 0.0; 154.31; 0.0; -0.39; -0.39; 0.0; 140.86; 0.0; 0.0; 0.0; -146.0; -146.0; -20.18; 4.88; -161.3; 40.97; 7.36; -20.18
2016-05-31; 66.78; 9.96; 7.17; 17.13; -5.63; 0.0; 0.0; 3.51; 12.97; 96.88; -8.23; 0.0; 0.0; 0.0; -0.4; -0.4; 0.0; -8.64; 0.0; 0.0; 0.0; -65.13; -65.13; -17.91; 2.52; -80.52; 12.27; 7.41; -17.91
2016-02-29; 67.76; 9.82; 5.19; 15.01; -7.28; 0.0; 0.0; 9.3; 10.37; 93.14; -12.05; 0.0; 0.0; 0.0; -0.4; -0.4; 0.0; -12.45; 0.0; 0.0; 0.0; -64.53; -64.53; -18.08; 1.72; -80.89; -4.98; 8.56; -18.08
2015-11-30; 59.97; 8.44; -0.23; 8.2; 1.6; 0.0; 0.0; 2.77; 2.92; 71.09; -14.38; 0.0; -264.09; 0.0; 0.29; 0.29; 0.0; -278.18; 265.0; 0.0; 265.0; -24.31; -24.31; -18.05; 9.07; 231.7; 21.23; 6.46; -18.05
2015-08-31; 62.18; 7.12; 0.21; 7.33; -3.14; 0.0; 0.0; -8.16; 14.09; 83.6; -10.29; 0.0; -1.2; 0.0; 0.47; 0.47; 0.0; -11.03; 0.0; 0.0; 0.0; -58.99; -58.99; -18.15; 5.02; -72.11; 1.02; 9.26; -18.15
2015-05-31; 61.41; 8.01; -5.78; 2.23; 8.12; 0.0; 0.0; 8.24; 38.46; 102.1; -3.63; 0.0; -3.42; 0.0; 0.0; 0.0; 0.0; -7.05; 0.0; 0.0; 0.0; -53.78; -53.78; -16.12; 12.18; -57.72; 35.83; 6.08; -16.12
2015-02-28; 61.6; 8.01; -1.2; 6.81; -10.91; 0.0; 0.0; 2.63; -18.84; 49.57; -6.95; 0.0; -30.13; 0.0; 0.0; 0.0; 0.0; -37.08; 35.0; 0.0; 35.0; -28.77; -28.77; -16.1; 9.25; -0.61; 6.83; 5.76; -16.1
2014-11-30; 55.86; 8.22; 3.18; 11.4; 1.63; 0.0; 0.0; -2.87; 3.91; 71.17; -4.81; 0.0; 0.0; 0.0; -4.9; -4.9; 0.0; -9.72; 0.0; 0.0; 0.0; -43.16; -43.16; -16.18; 2.46; -56.88; -1.14; 5.28; -16.18
2014-08-31; 55.41; 8.58; 1.34; 9.92; -4.3; 0.0; 0.0; -0.94; 5.97; 71.3; -6.04; 0.0; 0.0; 0.0; -5.14; -5.14; 0.0; -11.18; 0.0; 0.0; 0.0; -49.32; -49.32; -16.27; 5.14; -60.45; -2.48; 5.47; -16.27
