Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 279.3; 290.1; 136.9; 427.0; 330.3; -269.3; -307.7; 0.0; -246.7; 459.6; -395.9; 0.0; -3514.8; 0.0; -1.3; -1.3; 16.0; -3896.0; 3725.7; 0.0; 3725.7; -81.6; -81.6; -81.0; -87.8; 3475.3; 38.9; 14.5; -81.0
2022-06-30; 687.6; 271.8; -297.5; -25.7; -34.7; -107.1; 115.4; 0.0; -26.4; 635.5; -215.1; 0.0; -203.7; 0.0; 862.9; 862.9; 1.3; 445.4; 182.6; 0.0; 182.6; -74.1; -1039.3; -109.8; -96.3; -1062.8; 18.1; 13.8; -109.8
2022-03-31; 168.6; 211.5; 228.9; 440.4; -216.2; 55.9; 299.5; 0.0; 139.2; 748.2; -204.4; 0.0; 0.0; 0.0; 6.4; 6.4; 1.0; -197.0; 631.1; 0.0; 631.1; -72.2; -72.2; -108.0; -1024.7; -573.8; -22.6; 13.5; -108.0
2021-12-31; -249.2; 222.2; 623.9; 846.1; -32.6; 168.6; -228.8; 0.0; -92.8; 504.1; -183.5; 0.0; 0.0; 0.0; 5.7; 5.7; 4.2; -173.6; -193.1; 0.0; -193.1; -40.1; -40.1; -47.3; -120.1; -400.6; -70.1; 14.6; -47.3
2021-09-30; 288.0; 225.4; 11.1; 236.5; -390.9; -254.2; 615.8; 0.0; -29.3; 495.2; -122.7; 0.0; 0.0; 0.0; 2.6; 2.6; 6.4; -113.7; -193.2; 0.0; -193.2; -4.5; -4.5; -47.5; -116.7; -361.9; 19.6; 14.7; -47.5
2021-06-30; 155.4; 214.4; 99.5; 313.9; 73.0; -13.7; 95.2; 0.0; 154.5; 623.8; -102.7; 0.0; 0.0; 0.0; 5.4; 5.4; 1.4; -95.9; -402.0; 0.0; -402.0; 0.0; 0.0; -44.7; -120.7; -567.4; -39.5; 14.9; -44.7
2021-03-31; 227.9; 218.9; 59.6; 278.5; -41.9; 139.9; 75.4; 0.0; 173.4; 679.8; -96.2; 0.0; 0.0; 0.0; 5.9; 5.9; 0.3; -90.0; -391.2; 0.0; -391.2; -8.6; -8.6; -48.0; -136.3; -584.1; 5.7; 15.0; -48.0
2020-12-31; 146.0; 220.4; 87.6; 308.0; -194.3; 88.1; 301.0; 0.0; 194.8; 648.8; -148.5; 0.0; 0.0; 0.0; 2.0; 2.0; 62.4; -84.1; -162.7; 0.0; -162.7; -91.9; -262.7; -47.5; -124.0; -596.9; -32.2; 16.7; -47.5
2020-09-30; 172.2; 206.6; 48.5; 255.1; -72.6; -59.1; 61.2; 0.0; -70.5; 356.8; -187.2; 0.0; 0.0; 0.0; 3.0; 3.0; 2.3; -181.9; 65.7; 0.0; 65.7; -2.1; -2.1; -51.0; -108.7; -96.1; 78.8; 16.4; -51.0
2020-06-30; 177.1; 207.3; -30.5; 176.8; -141.7; -119.0; 193.1; 0.0; -67.6; 286.3; -274.2; 0.0; 0.0; 0.0; 4.1; 4.1; -0.1; -270.2; -58.9; 0.0; -58.9; -0.3; -0.3; -46.6; -89.3; -195.1; -179.0; 16.1; -46.6
2020-03-31; -1820.3; 241.9; 2028.4; 2270.3; 383.0; 62.3; -442.7; 0.0; 2.6; 452.6; -341.7; 0.0; 0.0; 0.0; 1.4; 1.4; 138.4; -201.9; 132.9; 0.0; 132.9; -3.1; -3.1; -239.1; -97.3; -206.6; 44.1; 17.0; -239.1
2019-12-31; -15.1; 255.4; 236.1; 491.5; -123.1; 44.7; 72.8; 0.0; -5.6; 470.8; -443.7; 0.0; 0.0; 0.0; -20.7; -20.7; 12.5; -451.9; 291.0; 0.0; 291.0; -0.4; -0.4; -235.2; -69.5; -14.1; 4.8; 11.3; -235.2
2019-09-30; 32.1; 246.8; 68.7; 315.5; -84.0; -13.0; 116.1; 0.0; 19.1; 366.7; -683.1; 0.0; 0.0; 0.0; 22.4; 22.4; 3.1; -657.6; 584.7; 0.0; 584.7; -3.9; -3.9; -239.6; 49.5; 390.7; 99.8; 16.3; -239.6
2019-06-30; 48.9; 239.7; 12.7; 252.4; 104.2; -16.1; -144.7; 0.0; -56.6; 244.7; -807.7; 0.0; 0.0; 0.0; -77.3; -77.3; -8.2; -893.2; -492.1; 0.0; -492.1; 3.2; 3.2; -234.6; 1473.6; 750.1; 101.6; 16.2; -234.6
2019-03-31; -24.7; 240.0; 38.1; 278.1; 78.2; -60.6; 36.6; 0.0; 54.2; 307.6; -943.3; 0.0; 0.0; 0.0; -117.4; -117.4; -8.5; -1069.2; 745.5; 0.0; 745.5; -12.8; -12.8; -244.1; 165.8; 654.4; -107.2; 16.5; -244.1
2018-12-31; -88.2; 421.5; -52.7; 368.8; 219.1; 2.7; -273.0; 0.0; -51.2; 229.4; -1081.2; 0.0; 0.0; 0.0; -55.0; -55.0; 182.1; -954.1; 690.0; 0.0; 690.0; 112.5; 112.5; -231.7; 182.8; 753.6; 28.9; 15.6; -231.7
2018-09-30; -11.4; 208.9; 100.1; 309.0; -216.5; -25.9; 315.7; 0.0; 73.3; 370.9; -871.1; 0.0; 0.0; 0.0; -80.9; -80.9; -3.9; -955.9; 395.0; 0.0; 395.0; 200.5; 200.5; -231.3; 142.4; 506.6; -78.4; 13.8; -231.3
2018-06-30; 121.1; 205.5; -57.7; 147.8; -132.5; -100.9; 153.8; 0.0; -79.6; 189.3; -566.6; 0.0; 0.0; 0.0; -54.1; -54.1; 61.1; -559.6; 215.0; 0.0; 215.0; 314.3; 314.3; -222.7; 125.5; 432.1; 61.8; 13.7; -222.7
2018-03-31; 38.9; 200.8; 20.1; 220.9; 123.7; 110.2; -139.3; 0.0; 94.6; 354.4; -595.9; 0.0; 0.0; 0.0; -86.5; -86.5; 5.1; -677.3; 310.0; 0.0; 310.0; 57.7; 57.7; -222.6; 260.4; 405.5; 82.6; 13.2; -222.6
2017-12-31; 299.2; 209.4; -220.9; -11.5; -87.9; 63.2; 144.6; 0.0; 119.9; 407.6; -430.9; 0.0; 0.0; 0.0; -4.0; -4.0; -0.3; -435.2; 161.4; 0.0; 161.4; 86.7; 86.7; -219.2; 21.8; 50.7; 23.1; 10.6; -219.2
2017-09-30; -155.1; 211.1; 172.3; 383.4; -236.0; -67.8; 142.9; 0.0; -160.9; 67.4; -339.0; 0.0; 0.0; 0.0; -7.9; -7.9; -2.0; -348.9; 458.1; 0.0; 458.1; -2.5; -2.5; -221.0; 62.3; 296.9; 15.4; 10.2; -221.0
2017-06-30; 70.6; 206.3; -81.0; 125.3; 62.6; -122.3; 9.6; 0.0; -50.1; 145.8; -383.4; 0.0; -90.0; 0.0; 3.1; 3.1; -12.8; -483.1; -322.6; 0.0; -322.6; 908.5; 908.5; -203.3; -26.6; 356.0; 18.7; 10.7; -203.3
2017-03-31; -110.5; 194.2; 137.0; 331.2; 241.2; 53.7; -196.9; 0.0; 98.0; 318.7; -144.2; 0.0; -480.8; 0.0; -0.5; -0.5; 0.0; -625.5; -140.0; 0.0; -140.0; 664.3; 664.3; -199.7; -11.3; 313.3; 6.5; 10.8; -199.7
2016-12-31; -140.7; 403.9; 43.7; 447.6; -128.8; 11.9; 86.7; 0.0; -30.2; 276.7; -137.1; 0.0; 0.0; 0.0; 0.9; 0.9; -0.4; -136.6; -131.2; 0.0; -131.2; 175.9; 175.9; -187.7; -64.7; -207.7; -67.6; 7.5; -187.7
2016-09-30; -3.2; 163.9; 36.3; 200.2; -113.7; -40.2; 60.1; 0.0; -93.8; 103.2; -117.3; 0.0; 0.0; 0.0; -5.1; -5.1; 5.6; -116.8; -55.0; 0.0; -55.0; 217.0; 217.0; -176.8; -1.4; -16.2; -29.8; 7.0; -176.8
2016-06-30; -14.5; 190.1; 20.4; 210.5; -75.1; -49.9; 145.2; 0.0; 20.2; 216.2; -117.6; 0.0; 0.0; 0.0; 0.5; 0.5; -0.1; -117.2; -73.7; 0.0; -73.7; 181.0; 181.0; -150.0; 0.1; -42.6; 56.4; 7.2; -150.0
2016-03-31; -0.7; 221.7; -20.8; 200.9; 94.7; 62.3; -115.9; 0.0; 41.1; 241.3; -190.1; 0.0; 0.0; 0.0; 3.4; 3.4; -1.3; -188.0; -844.9; 0.0; -844.9; -0.2; 993.9; -51.4; -176.6; -79.0; -25.7; 8.0; -51.4
2015-12-31; -232.0; 490.3; 2.7; 493.0; 114.3; 10.2; -46.3; 0.0; 78.2; 339.2; -191.9; 0.0; 0.0; 0.0; -5.0; -5.0; 5.5; -191.4; -90.5; 0.0; -90.5; 125.8; 125.8; -51.0; -94.8; -110.5; 37.3; 6.0; -51.0
2015-09-30; 20.9; 169.8; 58.3; 228.1; -10.1; -26.7; -0.9; 0.0; -37.7; 211.3; -189.1; 0.0; 0.0; 0.0; -5.6; -5.6; -1.7; -196.4; 153.3; 0.0; 153.3; 17.6; 17.6; 172.2; -360.8; -17.7; -2.8; 6.6; -49.1
2015-06-30; 24.0; 167.9; 54.3; 222.2; 41.0; -44.5; -29.8; 0.0; -33.3; 212.9; -248.6; 0.0; 0.0; 0.0; -0.5; -0.5; 6.5; -242.6; -125.2; 0.0; -125.2; 265.9; 265.9; -267.8; 90.1; -37.0; -66.7; 6.5; -46.5
2015-03-31; 35.7; 121.8; 29.9; 151.7; 90.7; 102.4; -109.2; 0.0; 83.9; 271.3; -187.6; 0.0; -1574.4; 0.0; 0.6; 0.6; -7.8; -1769.2; 1386.3; 0.0; 1386.3; 362.3; 362.3; -32.4; -126.9; 1589.3; 91.4; 5.9; -32.4
2014-12-31; 92.3; 100.5; 21.5; 122.0; 131.5; 81.6; -184.7; 0.0; 28.4; 242.7; -190.5; 0.0; 0.0; 0.0; 1.5; 1.5; -1.2; -190.2; -79.6; 0.0; -79.6; 152.8; 152.8; -30.8; -92.7; -50.3; 2.2; 3.5; 82.2
2014-09-30; 120.5; 90.0; -0.2; 89.8; -9.6; -99.7; -6.4; 0.0; -115.7; 94.6; -152.1; 0.0; 0.0; 0.0; 0.6; 0.6; 4.0; -147.5; 88.3; 0.0; 88.3; 88.6; 88.6; -29.5; -91.6; 55.8; 2.9; 3.3; -29.5
2014-06-30; 103.3; 89.1; 2.5; 91.6; -89.0; -78.7; 78.6; 0.0; -89.1; 105.8; -221.9; 0.0; 0.0; 0.0; 1.4; 1.4; 0.5; -220.0; 155.8; 0.0; 155.8; 54.1; 54.1; -27.2; -87.5; 95.2; -19.0; 3.3; -27.2
2014-03-31; 106.9; 83.2; 2.9; 86.1; 57.3; 60.6; 7.8; 0.0; 125.7; 318.7; -197.7; 0.0; 0.0; 0.0; 2.2; 2.2; 1.8; -193.7; -98.2; 0.0; -98.2; 109.8; 109.8; -25.5; -82.9; -96.8; 28.2; 4.2; -25.5
2013-12-31; 95.7; 77.0; 0.3; 77.3; -163.3; 25.8; 70.2; 0.0; -67.3; 105.7; -286.5; 0.0; 0.0; 0.0; -1.9; -1.9; 18.6; -269.8; 120.7; 0.0; 120.7; 131.8; 131.8; -26.0; -79.4; 147.1; -17.0; 3.2; 61.8
2013-09-30; 49.4; 73.0; 21.6; 94.6; -57.9; -60.6; 69.9; 0.0; -48.6; 95.4; -263.7; 0.0; 0.0; 0.0; 1.9; 1.9; -20.8; -282.6; 132.9; 0.0; 132.9; 148.4; 148.4; -22.2; -71.1; 188.0; 0.8; 3.2; -22.2
