Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 202.0; 329.0; -3.0; 326.0; 31.0; -239.0; 13.0; 4.0; -188.0; 347.0; -1199.0; 0.0; 0.0; 0.0; 0.0; 0.0; 28.0; -1171.0; 418.0; 106.0; 524.0; 0.0; 0.0; -138.0; -9.0; 377.0; -447.0; 0.0; -114.0
2022-06-30; 190.0; 327.0; -11.0; 316.0; 265.0; -117.0; -47.0; -213.0; -115.0; 398.0; -1034.0; 0.0; 15.0; 0.0; 0.0; 0.0; 27.0; -992.0; 426.0; 715.0; 1141.0; 0.0; 0.0; -107.0; -10.0; 1024.0; 430.0; 0.0; -107.0
2022-03-31; 531.0; 318.0; -366.0; -48.0; -201.0; 132.0; -85.0; 192.0; 39.0; 580.0; -846.0; 0.0; 2060.0; 702.0; 0.0; 702.0; 18.0; 1934.0; -492.0; -1984.0; -2476.0; 0.0; 0.0; -131.0; -14.0; -2621.0; -107.0; 0.0; -107.0
2021-12-31; 654.0; 329.0; -468.0; -139.0; -329.0; -36.0; 228.0; 137.0; 13.0; 539.0; -1016.0; 0.0; 0.0; 0.0; 1320.0; 1320.0; -51.0; 253.0; -1123.0; 536.0; -587.0; 0.0; 0.0; -108.0; 1.0; -694.0; 98.0; 0.0; -107.0
2021-09-30; 218.0; 353.0; -67.0; 286.0; 11.0; -157.0; 67.0; 16.0; 1.0; 559.0; -765.0; 0.0; 22.0; 0.0; 0.0; 0.0; 15.0; -728.0; -64.0; 371.0; 307.0; 0.0; 0.0; -136.0; -3.0; 168.0; -1.0; 0.0; -95.0
2021-06-30; 251.0; 327.0; -42.0; 285.0; 191.0; -46.0; -65.0; -30.0; 51.0; 605.0; -789.0; 0.0; 0.0; 0.0; 0.0; 0.0; 17.0; -772.0; 126.0; 160.0; 286.0; 0.0; 0.0; -112.0; -17.0; 157.0; -10.0; 0.0; -95.0
2021-03-31; 363.0; 307.0; -14.0; 293.0; 29.0; 99.0; -55.0; -2415.0; -2339.0; -1681.0; -594.0; 0.0; 0.0; 0.0; 0.0; 0.0; -10.0; -604.0; 2407.0; 38.0; 2445.0; 0.0; 0.0; -136.0; -24.0; 2285.0; 0.0; 0.0; -88.0
2020-12-31; 200.0; 280.0; -72.0; 208.0; -236.0; 59.0; 253.0; -35.0; 114.0; 556.0; -707.0; 0.0; 79.0; 0.0; 0.0; 0.0; 46.0; -582.0; -164.0; 259.0; 95.0; 0.0; 0.0; -106.0; -4.0; -15.0; -41.0; 0.0; -83.0
2020-09-30; 121.0; 314.0; 40.0; 354.0; 14.0; -72.0; -30.0; 42.0; -215.0; 258.0; -611.0; 0.0; 0.0; 0.0; 0.0; 0.0; 71.0; -540.0; -28.0; 459.0; 431.0; -1.0; -2.0; -130.0; -3.0; 296.0; 14.0; 0.0; -82.0
2020-06-30; 105.0; 306.0; -148.0; 158.0; 76.0; -88.0; -29.0; 96.0; 257.0; 519.0; -614.0; 0.0; 1136.0; 0.0; 0.0; 0.0; -11.0; 511.0; -1720.0; -651.0; -2371.0; 673.0; 1397.0; -106.0; -3.0; -1083.0; -53.0; 0.0; -82.0
2020-03-31; -1199.0; 289.0; 1577.0; 1866.0; 236.0; 110.0; -192.0; -81.0; -9.0; 662.0; -664.0; 0.0; 0.0; 0.0; 0.0; 0.0; 10.0; -654.0; 987.0; -828.0; 159.0; 0.0; 0.0; -187.0; -4.0; -32.0; -24.0; 0.0; -145.0
2019-12-31; 157.0; 197.0; 107.0; 304.0; 226.0; 33.0; -330.0; -8.0; -27.0; 552.0; -684.0; 0.0; 0.0; 0.0; 0.0; 0.0; 38.0; -646.0; -77.0; 307.0; 230.0; 0.0; 0.0; -161.0; -1.0; 68.0; -26.0; 0.0; -144.0
2019-09-30; 270.0; 349.0; -31.0; 318.0; -463.0; -95.0; 469.0; 12.0; -78.0; 512.0; -653.0; 0.0; -4.0; 0.0; 0.0; 0.0; 31.0; -626.0; 912.0; -637.0; 275.0; 0.0; 0.0; -186.0; -10.0; 79.0; -35.0; 0.0; -145.0
2019-06-30; 195.0; 350.0; -27.0; 323.0; 325.0; -110.0; -262.0; -140.0; -228.0; 303.0; -632.0; 0.0; 0.0; 0.0; 0.0; 0.0; 22.0; -610.0; 917.0; -471.0; 446.0; 0.0; 0.0; -161.0; -1.0; 284.0; -23.0; 0.0; -144.0
2019-03-31; 169.0; 329.0; 0.0; 329.0; 138.0; 120.0; -332.0; -32.0; -222.0; 271.0; -537.0; 0.0; -5987.0; 0.0; 0.0; 0.0; -15.0; -6539.0; -138.0; 2692.0; 2554.0; 0.0; 0.0; -187.0; -22.0; 2345.0; -3923.0; 0.0; -144.0
2018-12-31; 120.0; 275.0; -8.0; 267.0; -509.0; 11.0; 482.0; -47.0; 68.0; 457.0; -530.0; 0.0; 0.0; 0.0; 0.0; 0.0; -3.0; -533.0; 1382.0; 8.0; 1390.0; 1844.0; 2794.0; -150.0; -11.0; 4023.0; 3947.0; 0.0; -139.0
2018-09-30; 158.0; 342.0; -26.0; 316.0; 123.0; -62.0; -16.0; 53.0; 110.0; 586.0; -424.0; 0.0; 0.0; 0.0; 0.0; 0.0; 17.0; -407.0; -138.0; -363.0; -501.0; 0.0; 790.0; -502.0; -1.0; -214.0; -35.0; 0.0; -502.0
2018-06-30; -75.0; 354.0; 235.0; 589.0; 193.0; -87.0; -37.0; 91.0; 89.0; 609.0; -335.0; 0.0; 0.0; 382.0; 0.0; 382.0; 17.0; 64.0; -65.0; -351.0; -416.0; 0.0; 0.0; -120.0; -28.0; -564.0; 109.0; 0.0; -120.0
