Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-09-30; 194.2; 231.4; 27.4; 258.8; -32.7; -37.1; 0.0; 44.7; -2.2; 450.8; -118.8; 0.0; 0.0; 0.0; 0.0; 0.0; 33.6; -85.2; -159.9; 0.0; -159.9; 18.2; 18.2; -50.3; -1.9; -193.9; 159.0; 27.4; -50.3
2022-06-30; 154.0; 235.7; 30.1; 265.8; -67.6; -25.8; 0.0; 40.1; -74.3; 345.5; -105.1; 0.0; -99.8; 0.0; 0.0; 0.0; -38.3; -243.2; -100.0; 0.0; -100.0; 4.5; 4.5; -50.3; -0.2; -146.0; -49.4; 27.6; -50.3
2022-03-31; 73.2; 233.8; 20.7; 254.5; -14.2; -0.6; 0.0; 18.7; -12.0; 315.7; -92.8; 0.0; 0.0; 0.0; 0.0; 0.0; 11.7; -81.1; -650.0; 0.0; -650.0; 40.5; 40.5; -50.2; 537.3; -122.4; -42.7; 23.2; -50.2
2021-12-31; -98.1; 362.9; 39.6; 402.5; -13.1; 114.4; 0.0; 31.4; 128.1; 432.5; -176.4; -8.4; 0.0; 0.0; 0.0; 0.0; 0.5; -184.3; -555.0; 0.0; -555.0; 5.2; 5.2; -50.2; -55.8; -655.8; -441.1; 24.2; -50.2
2021-09-30; 162.4; 233.0; 18.7; 251.7; -2.6; -6.7; 0.0; -15.0; 10.1; 424.2; -113.7; 0.0; 0.0; 0.0; 0.0; 0.0; 1.4; -112.3; -300.0; 0.0; -300.0; 25.8; 25.8; -50.1; -101.8; -426.1; -122.8; 18.7; -50.1
2021-06-30; 144.8; 252.1; 27.2; 279.3; -34.2; -3.7; 0.0; -28.9; -5.1; 419.0; -85.7; 0.0; 0.0; 0.0; 0.0; 0.0; -13.2; -98.9; 0.0; 0.0; 0.0; 26.2; 26.2; -50.0; -4.5; -28.3; 318.1; 22.3; -50.0
2021-03-31; 193.0; 235.7; 15.2; 250.9; 34.8; -85.2; 0.0; -31.7; -220.4; 223.5; -98.0; 0.0; 0.0; 0.0; 0.0; 0.0; -10.1; -108.1; -200.0; 0.0; -200.0; 65.3; 65.3; -49.8; -11.3; -195.8; -77.8; 20.1; -49.8
2020-12-31; 333.8; 265.4; 29.7; 295.1; -83.6; 67.8; 0.0; 11.8; -203.8; 425.1; -96.6; -0.4; -235.5; 0.0; 0.0; 0.0; 16.6; -315.9; -250.0; 0.0; -250.0; 32.1; 32.1; -49.8; -18.6; -286.3; -165.2; 17.7; -49.8
2020-09-30; 246.1; 258.6; 23.7; 282.3; -259.1; 14.0; 0.0; 4.4; -147.1; 381.3; -94.1; 0.0; 0.0; 0.0; 0.0; 0.0; 2.7; -91.4; 0.0; 0.0; 0.0; 36.0; 36.0; -49.6; -29.0; -42.6; 253.9; 23.7; -49.6
2020-06-30; -208.2; 288.7; 21.8; 310.5; -17.0; -26.6; 0.0; 27.3; -155.1; -52.8; -92.6; 0.0; 0.0; 0.0; 0.0; 0.0; 7.3; -85.3; -1500.0; 0.0; -1500.0; 7.2; 7.2; -49.6; -43.3; -1585.7; -1720.2; 21.8; -49.6
