Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-12-31; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
2022-09-30; 439.0; 23.0; 81.0; 104.0; -203.0; 155.0; -2985.0; -2032.0; -5065.0; -4498.0; -23.0; 0.0; -308.0; 0.0; 147.0; 147.0; -1848.0; -2032.0; -61.0; 0.0; -61.0; -48.0; -48.0; -77.0; 1467.0; 1281.0; -5550.0; 43.0; -77.0
2022-06-30; 301.0; 52.0; 224.0; 276.0; 0.0; -13.0; -3571.0; 8732.0; 5148.0; 5740.0; -26.0; 0.0; 98.0; 0.0; -308.0; -308.0; -2480.0; -2716.0; 119.0; 2.0; 121.0; -89.0; -89.0; -69.0; 2610.0; 2573.0; 5357.0; 40.0; -69.0
2022-03-31; 323.0; 44.0; -2.0; 42.0; -197.0; 118.0; 1535.0; -715.0; 741.0; 1117.0; -23.0; 0.0; 1671.0; 0.0; -797.0; -797.0; -1699.0; -848.0; 1.0; -2.0; -1.0; 7.0; 7.0; -71.0; 593.0; 528.0; 745.0; 44.0; -71.0
2021-12-31; 446.0; 49.0; 158.0; 207.0; 197.0; 267.0; 5021.0; -8424.0; -2939.0; -2287.0; -19.0; 0.0; 0.0; 0.0; -448.0; -448.0; -1088.0; -1555.0; -1.0; 0.0; -1.0; -34.0; -34.0; -60.0; 1592.0; 1497.0; -2342.0; 65.0; -60.0
2021-09-30; 429.0; 40.0; 34.0; 74.0; -420.0; -171.0; -4694.0; 9265.0; 3980.0; 4502.0; 25.0; 0.0; -21.0; 0.0; -608.0; -608.0; -1379.0; -1983.0; -2.0; 0.0; -2.0; 9.0; 9.0; -55.0; 2152.0; 2104.0; 4585.0; 29.0; -55.0
2021-06-30; 307.0; 31.0; 19.0; 50.0; 0.0; 81.0; -797.0; 1752.0; 1036.0; 1409.0; -37.0; 0.0; 0.0; 0.0; 258.0; 258.0; -941.0; -720.0; -136.0; 28.0; -108.0; -39.0; -39.0; -54.0; 1080.0; 879.0; 1589.0; 29.0; -54.0
2021-03-31; 355.0; 47.0; 38.0; 85.0; -254.0; -11.0; 521.0; -1890.0; -1634.0; -1185.0; -37.0; 0.0; -27.0; 0.0; -511.0; -511.0; -739.0; -1314.0; 26.0; -28.0; -2.0; -50.0; -50.0; -54.0; 1464.0; 1358.0; -1121.0; 31.0; -54.0
2020-12-31; 312.0; 31.0; -68.0; -37.0; 254.0; 13.0; 4970.0; -3613.0; 1624.0; 1921.0; -25.0; 0.0; -218.0; 0.0; -180.0; -180.0; -700.0; -1123.0; -26.0; 0.0; -26.0; -17.0; -17.0; -55.0; 989.0; 891.0; 1762.0; 43.0; -55.0
2020-09-30; 209.0; 35.0; -23.0; 12.0; 1.0; 12.0; -1621.0; 2717.0; 1109.0; 1418.0; -27.0; 0.0; 0.0; 0.0; -1892.0; -1892.0; -46.0; -1965.0; -1.0; 0.0; -1.0; -62.0; -62.0; -51.0; 1430.0; 1316.0; 797.0; 23.0; -51.0
2020-06-30; 172.0; 40.0; 55.0; 95.0; 329.0; 112.0; -1316.0; 312.0; -563.0; -288.0; -26.0; 0.0; -5.0; 0.0; -1435.0; -1435.0; 536.0; -930.0; 493.0; 0.0; 493.0; -483.0; -483.0; -51.0; -4652.0; -4693.0; -5856.0; 23.0; -51.0
