Date; Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2022-11-30; 185.7; 52.4; 28.1; 80.5; -2.2; 33.2; 24.5; 79.7; 135.2; 401.4; -95.2; 0.0; 0.0; 0.0; 0.0; 0.0; 4.3; -90.9; -3.3; -199.8; -203.1; -11.2; -11.2; -99.2; 0.0; -313.5; -9.9; 11.2; -99.2
2022-08-31; 222.9; 50.0; -35.7; 14.3; -90.9; -78.0; 34.3; -6.9; -141.5; 95.7; -65.2; 1.5; 95.2; 0.0; 0.0; 0.0; 2.2; 33.7; -753.4; 770.1; 16.7; -9.4; -9.4; -99.3; 0.0; -92.0; 18.1; 12.2; -99.3
2022-05-31; 118.5; 49.2; 21.2; 70.4; 14.1; -110.6; 61.3; -17.2; -52.4; 136.5; -57.9; 12.1; 0.0; 0.0; 0.0; 0.0; 0.3; -45.5; -11.8; 30.7; 18.9; 1.6; 1.6; -99.2; -7.4; -86.1; -12.6; 25.8; -99.2
2022-02-28; 154.9; 49.0; 11.0; 60.0; 33.2; -49.9; 5.2; -185.5; -197.0; 17.9; -43.7; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -43.7; -3.5; 97.3; 93.8; 21.6; 21.6; -99.0; -12.0; 4.4; -13.3; 11.1; -99.0
2021-11-30; 197.4; 47.2; 66.5; 113.7; -23.9; 2.8; 51.6; 113.8; 144.3; 455.4; -88.1; 0.0; 0.0; 0.0; 0.0; 0.0; 10.1; -78.0; -1.8; -227.8; -229.6; -2.4; -2.4; -90.9; -2.1; -325.0; 39.1; 12.4; -90.9
2021-08-31; 212.4; 47.2; 4.3; 51.5; -50.1; -66.1; -8.3; 4.8; -119.7; 144.2; -77.1; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1; -77.0; -251.8; 310.5; 58.7; 1.5; 1.5; -90.8; -0.3; -30.9; 20.8; 11.6; -90.8
2021-05-31; 183.7; 43.8; 24.5; 68.3; 20.4; -68.9; 65.2; -7.8; 8.9; 260.9; -64.2; 0.0; 0.2; 0.0; 0.0; 0.0; 65.6; 1.6; -0.6; -137.0; -137.6; 2.3; 2.3; -90.8; -8.7; -234.8; 35.7; 28.4; -90.8
2021-02-28; 161.8; 54.4; 7.9; 62.3; 31.0; -21.5; -73.6; -192.2; -256.3; -32.2; -48.6; 0.0; -706.6; 0.0; 0.0; 0.0; 0.0; -755.2; 998.6; -292.4; 706.2; 3.5; 3.5; -90.8; -6.2; 612.7; -167.5; 14.2; -90.8
2020-11-30; 200.7; 41.1; -4.7; 36.4; -13.6; -70.8; 116.8; 145.1; 177.5; 414.6; -79.7; 0.0; -803.0; 0.0; 0.0; 0.0; 0.4; -882.3; 18.9; 718.5; 737.4; 1.2; 1.2; -82.7; -2.3; 653.6; 202.6; 8.2; -82.7
2020-08-31; 206.1; 42.4; 8.4; 50.8; 18.4; -129.4; 47.4; 77.9; 14.3; 271.2; -58.5; 0.0; 0.0; 0.0; 0.0; 0.0; 0.4; -58.1; -202.9; 82.5; -120.4; 2.2; 2.2; -82.5; -1.5; -202.2; 36.0; 10.7; -82.5
2020-05-31; 195.9; 39.6; 15.5; 55.1; 0.0; 0.0; 0.0; 59.7; 59.7; 310.7; -48.6; 0.0; 0.0; 0.0; 0.0; 0.0; 1.7; -46.9; 473.8; -639.7; -165.9; 18.1; 18.1; -82.5; -7.3; -237.6; 14.2; 20.7; -82.5
2020-02-29; 144.7; 41.9; 7.1; 49.0; 0.0; 0.0; 0.0; -148.9; -148.9; 44.8; -38.5; 0.0; 0.0; 0.0; 0.0; 0.0; 0.2; -38.3; -20.5; 125.2; 104.7; -12.2; -12.2; -82.4; -3.0; 7.1; 15.4; 6.4; -82.4
2019-11-30; 213.4; 40.8; 20.2; 61.0; 12.2; -20.9; 128.2; 58.3; 177.8; 452.2; -66.6; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1; -66.5; -233.1; -83.4; -316.5; -11.9; -11.9; -75.8; -2.4; -406.6; -7.5; 6.6; -75.8
2019-08-31; 191.9; 39.0; 5.7; 44.7; 0.0; 0.0; 0.0; -56.2; -56.2; 180.4; -53.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.5; -50.5; -121.0; 78.8; -42.2; 19.5; 19.5; -75.6; -0.2; -98.5; 23.5; 7.8; -75.6
2019-05-31; 149.4; 38.7; 13.4; 52.1; 0.0; 0.0; 0.0; 9.1; 9.1; 210.6; -28.7; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -28.7; -72.1; 1.3; -70.8; 12.0; 12.0; -75.5; -7.0; -141.3; 37.1; 16.1; -75.5
2019-02-28; 148.0; 40.3; 8.0; 48.3; 0.0; 0.0; 0.0; -92.7; -92.7; 103.6; -25.4; 0.0; 0.0; 0.0; 0.0; 0.0; 0.1; -25.3; -21.5; 44.3; 22.8; -23.8; -23.8; -75.3; -3.1; -79.4; 5.7; 6.7; -75.3
2018-11-30; 214.0; 39.1; 33.8; 72.9; 19.8; -10.0; 72.8; 62.7; 145.3; 432.2; -56.5; 0.0; 0.0; 0.0; 0.0; 0.0; 11.4; -45.1; -209.3; -80.6; -289.9; 13.8; 13.8; -68.5; -13.8; -358.4; 23.6; 4.0; -68.5
2018-08-31; 173.5; 37.5; -5.8; 31.7; 0.0; 0.0; 0.0; -51.1; -51.1; 154.1; -52.7; 0.0; 0.0; 0.0; 0.0; 0.0; 2.5; -50.2; -187.0; 18.3; -168.7; 12.6; 12.6; -68.4; -6.6; -231.1; -129.6; 5.5; -68.4
2018-05-31; 123.3; 37.5; 13.0; 50.5; 0.0; 0.0; 0.0; 81.6; 81.6; 255.4; -28.6; 0.0; 0.0; 0.0; 0.0; 0.0; 0.6; -28.0; -62.3; -55.8; -118.1; -10.6; -10.6; -68.3; -3.8; -200.8; 23.0; 11.8; -68.3
2018-02-28; 422.6; 36.6; -294.7; -258.1; 0.0; 0.0; 0.0; -185.0; -185.0; -20.5; -31.3; 0.0; -4.2; 0.0; 0.0; 0.0; 0.3; -35.2; -313.4; 423.6; 110.2; 0.1; 0.1; -68.2; -2.9; 39.2; -7.2; 4.3; -68.2
2017-11-30; 175.7; 56.5; 45.0; 101.5; -13.0; 44.6; 98.2; 105.3; 235.1; 512.3; -74.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.8; -73.2; -256.8; -91.3; -348.1; 0.1; 0.1; -61.6; -1.1; -410.7; 20.7; 5.5; -61.6
