Net Income/Loss; Total Depreciation And Amortization - Cash Flow; Other Non-Cash Items; Total Non-Cash Items; Change In Accounts Receivable; Change In Inventories; Change In Accounts Payable; Change In Assets/Liabilities; Total Change In Assets/Liabilities; Cash Flow From Operating Activities; Net Change In Property, Plant, And Equipment; Net Change In Intangible Assets; Net Acquisitions/Divestitures; Net Change In Short-term Investments; Net Change In Long-Term Investments; Net Change In Investments - Total; Investing Activities - Other; Cash Flow From Investing Activities; Net Long-Term Debt; Net Current Debt; Debt Issuance/Retirement Net - Total; Net Common Equity Issued/Repurchased; Net Total Equity Issued/Repurchased; Total Common And Preferred Stock Dividends Paid; Financial Activities - Other; Cash Flow From Financial Activities; Net Cash Flow; Stock-Based Compensation; Common Stock Dividends Paid
2021-12-31; 33364000000.0; 34296000000.0; -1722000000.0; 32574000000.0; -18163000000.0; -9487000000.0; 3602000000.0; 2314000000.0; -19611000000.0; 46327000000.0; -55396000000.0; ; -1985000000.0; ; -773000000.0; -773000000.0; ; -58154000000.0; 6088000000.0; 203000000.0; 6291000000.0; ; ; ; ; 6291000000.0; -5900000000.0; 12757000000.0; ; 
2020-12-31; 21331000000.0; 25251000000.0; 6001000000.0; 31252000000.0; -8169000000.0; -2849000000.0; 17480000000.0; 1265000000.0; 13481000000.0; 66064000000.0; -35044000000.0; ; -2325000000.0; ; -22242000000.0; -22242000000.0; ; -59611000000.0; -1723000000.0; 619000000.0; -1104000000.0; ; ; ; ; -1104000000.0; 5967000000.0; 9208000000.0; ; 
2019-12-31; 11588000000.0; 21789000000.0; 7575000000.0; 29364000000.0; -7681000000.0; -3278000000.0; 8193000000.0; 1711000000.0; -2438000000.0; 38514000000.0; -12689000000.0; ; -2461000000.0; ; -9131000000.0; -9131000000.0; ; -24281000000.0; -9950000000.0; -116000000.0; -10066000000.0; ; ; ; ; -10066000000.0; 4237000000.0; 6864000000.0; ; 
2018-12-31; 10073000000.0; 15341000000.0; 6078000000.0; 21419000000.0; -4615000000.0; -1314000000.0; 3263000000.0; 1151000000.0; -1043000000.0; 30723000000.0; -11323000000.0; ; -2186000000.0; ; 1140000000.0; 1140000000.0; ; -12369000000.0; -7759000000.0; 73000000.0; -7686000000.0; ; ; ; ; -7686000000.0; 10317000000.0; 5418000000.0; ; 
2017-12-31; 3033000000.0; 11478000000.0; 3894000000.0; 15372000000.0; -4780000000.0; -3583000000.0; 7100000000.0; 738000000.0; -242000000.0; 18365000000.0; -10058000000.0; ; -13972000000.0; ; -3054000000.0; -3054000000.0; ; -27084000000.0; 9928000000.0; ; 9928000000.0; ; ; ; ; 9928000000.0; 1922000000.0; 4215000000.0; ; 
2016-12-31; 2371000000.0; 8116000000.0; 2709000000.0; 10825000000.0; -3436000000.0; -1426000000.0; 5030000000.0; 1955000000.0; 3847000000.0; 17203000000.0; -6737000000.0; ; -116000000.0; ; -2663000000.0; -2663000000.0; ; -9516000000.0; -3716000000.0; ; -3716000000.0; ; ; ; ; -3716000000.0; 3759000000.0; 2975000000.0; ; 
2015-12-31; 596000000.0; 6281000000.0; 2450000000.0; 8731000000.0; -1755000000.0; -2187000000.0; 4294000000.0; 1292000000.0; 2557000000.0; 12039000000.0; -4589000000.0; ; -795000000.0; ; -1066000000.0; -1066000000.0; ; -6450000000.0; -3882000000.0; ; -3882000000.0; ; ; ; ; -3882000000.0; 1333000000.0; 2119000000.0; ; 
2014-12-31; -241000000.0; 4746000000.0; 1234000000.0; 5980000000.0; -1039000000.0; -1193000000.0; 1759000000.0; 741000000.0; 974000000.0; 6842000000.0; -4893000000.0; ; -979000000.0; ; 807000000.0; 807000000.0; ; -5065000000.0; 4426000000.0; ; 4426000000.0; ; ; ; 6000000.0; 4432000000.0; 5899000000.0; 1497000000.0; ; 
2013-12-31; 274000000.0; 3253000000.0; 1067000000.0; 4320000000.0; -846000000.0; -1410000000.0; 1888000000.0; 399000000.0; 767000000.0; 5475000000.0; -3444000000.0; ; -312000000.0; ; -520000000.0; -520000000.0; ; -4276000000.0; -617000000.0; ; -617000000.0; ; ; ; 78000000.0; -539000000.0; 574000000.0; 1134000000.0; ; 
2012-12-31; -39000000.0; 2159000000.0; 383000000.0; 2542000000.0; -861000000.0; -999000000.0; 2070000000.0; 275000000.0; 1523000000.0; 4180000000.0; -3785000000.0; ; -745000000.0; ; 935000000.0; 935000000.0; ; -3595000000.0; 2790000000.0; ; 2790000000.0; -960000000.0; -960000000.0; ; 429000000.0; 2259000000.0; 2815000000.0; 833000000.0; ; 
